OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2016,Closed,301,Failure To Deliver/Perform,514191-Internet service providers/info. services (doesn't,Internet service providers/info. services (doesn't,401 Kirkland Parkplace Ste 500,Kirkland,WA,33,33000495717
2019,Closed,58,Telemarketing,993000-Phishing,,,Renton,WA,20,20000553606
2018,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,107,107000540892
2018,Closed,412,Alleged criminal activity,811100-Automotive Repair & Maintenance,,6201 S Tacoma Way,Tacoma,WA,196,196000528064
2014,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,,Spokane Valley,WA,159,159000446455
2020,Closed,22,Failure To Adjust/Refund,442110-Furniture stores,,,Schenectady,NY,16,16000561950
2019,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,,Renton,WA,107,107000544337
2020,Closed,100,Misrepresentation of Terms,446110-Pharmacies & Drug Stores,,Regulatory Law Dept.,Deerfield,IL,22,22000572434
2020,Closed,410,Discrimination,452000-General Merchandise Stores,,PO Box 42121,Portland,OR,47,47000585837
2015,Closed,320,Unsatisfactory Repair/Service,452100-Department Stores,Department Stores,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,42,42000459384
2016,Closed,203,Internet & Mobile device based transaction,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,27,27000494669
2018,Closed,26,Advertising,454100-Electronic Shopping & Mail Order Houses,,,New York,NY,19,19000539876
2013,Closed,7,Warranty,452100-Department Stores,Department Stores,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,6,6000435201
2016,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000486948
2018,Closed,300,Excessive Price or Charge,452910-Warehouse Clubs & Superstores,,999 Lake Dr,Issaquah,WA,32,32000541336
2020,Closed,415,Unemployment Fraud,920000-Public Administration,,PO Box 9046,Olympia,WA,218,218000570033
2020,Closed,19,Inadequate Disclosure,811100-Automotive Repair & Maintenance,,PO Box 5350,Bend,OR,13,13000571637
2020,Open,999,Other/Miscellaneous,522110-Commercial Banking,,PO Box 19020,Houston,TX,60,60000561331
2013,Closed,206,Right To Cancel,511140-Database & Directory Publishers,Database & Directory Publishers,,Philadelphia,PA,30,30000432346
2013,Closed,422,Credit/Financing,522220-Sales financing (installment or short-term business),Sales financing (installment or short-term business),PO Box 22829,Milwaukie,OR,49,49000429133
2020,Closed,443,Unsolicited Text Message,990000-Unclassified Establishments,,,,  ,165,165000580446
2019,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,,1 Sansome St 40th Fl,San Francisco,CA,107,107000557612
2018,New,999,Other/Miscellaneous,"233000-General Contracting, building, & developing",,,Lynnwood,WA,60,60000526577
2018,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,8410 W Bryn Mawr Ave,Chicago,IL,60,60000535164
2019,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000549285
2021,New,999,Other/Miscellaneous,514191-Internet service providers/info. services (doesn't,,401 Kirkland Parkplace Ste 500,Kirkland,WA,60,60000591165
2018,Closed,61,Phishing,522110-Commercial Banking,,3415 Vision Drive,Houston,TX,111,111000526082
2016,New,999,Other/Miscellaneous,531190-MHU Use Only - MH landlord,,,Royal City,WA,60,60000485765
2020,New,999,Other/Miscellaneous,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,60,60000581505
2015,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,555 Anton Blvd,Costa Mesa,CA,42,42000468419
2016,Closed,641,Failed communication attempts,522130-Credit Unions,Credit Unions,1331 Broadway,Tacoma,WA,158,158000480343
2016,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 2148,Auburn,WA,33,33000483793
2018,Closed,203,Internet & Mobile device based transaction,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,27,27000530515
2016,Closed,301,Failure To Deliver/Perform,"233000-General Contracting, building, & developing","General Contracting, building, & developing",301 Commerce St Ste 500,Fort Worth,TX,33,33000484520
2021,New,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,2145 Hamilton Ave,San Jose,CA,27,27000593743
2013,Closed,301,Failure To Deliver/Perform,325400-Pharmaceutical & Medicine Manufacturing,Pharmaceutical & Medicine Manufacturing,One Express Way,St Louis,MO,33,33000434905
2020,Closed,301,Failure To Deliver/Perform,524128-Extended Service contract companies,,1524 Hwy 30 E,Carroll,IA,33,33000576418
2020,New,999,Other/Miscellaneous,811212-Computer & office machine system repair & maintena,,12 Desbrosses St 3rd Fl,New York,NY,60,60000579855
2018,New,999,Other/Miscellaneous,811100-Automotive Repair & Maintenance,,,Spanaway,WA,60,60000529373
2018,Closed,22,Failure To Adjust/Refund,"560000-Admin. & support services (office admin., faciliti",,,,  ,16,16000541854
2020,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,,Everett,WA,159,159000585051
2017,Closed,301,Failure To Deliver/Perform,812930-Parking Lots & Garages,,200 W Mercer St #103,Seattle,WA,33,33000512723
2017,Closed,61,Phishing,993000-Phishing,,This is the ALL major,,  ,111,111000511473
2017,New,999,Other/Miscellaneous,"444000-Building materials (incl. plumbing stores), garden",,1605 Curtis Bridge Rd,Wilkesboro,NC,60,60000500254
2013,Closed,316,Billing Issues,221000-Utilities,Utilities,310 4 Corners Rd,Port Hadlock,WA,107,107000439961
2014,Closed,301,Failure To Deliver/Perform,452000-General Merchandise Stores,General Merchandise Stores,PO Box 42121,Portland,OR,33,33000445751
2013,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,107,107000425195
2020,New,999,Other/Miscellaneous,454300-Direct Selling Establishments (including home fuel,,900 S Industrial Wy,Ellensburg,WA,60,60000585985
2015,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,Phoenix,AZ,164,164000463884
2018,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,,,Lynnwood,WA,35,35000533248
2020,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 9030,Olympia,WA,60,60000579687
2019,Closed,642,Landlord/Tenant - Residential,532000-Rental & leasing services,,1455 S Puget Dr,Renton,WA,159,159000558057
2018,Closed,203,Internet & Mobile device based transaction,511210-Software Publishers,,One Microsoft Wy,Redmond,WA,27,27000527634
2014,Closed,60,Unauthorized Debit,"423450-Medical, Dental, Hospital Equipment Wholesalers ",,,Williamsport,PA,109,109000453925
2020,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 44000,Olympia,WA,60,60000580489
2016,Closed,13,Misrepresentation of product or service,441100-Automotive Dealers,Automotive Dealers,15730 Aurora Ave N,Shoreline,WA,10,10000485320
2017,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Tacoma,WA,33,33000502405
2013,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,107,107000438994
2019,Closed,203,Internet & Mobile device based transaction,511210-Software Publishers,,345 Park Ave,San Jose,CA,27,27000542625
2018,Closed,999,Other/Miscellaneous,561450-Credit Bureaus,,PO Box 105139,Atlanta,GA,60,60000531282
2020,Closed,22,Failure To Adjust/Refund,522130-Credit Unions,,PO Box 196613,Anchorage,AK,16,16000560041
2018,Closed,26,Advertising,441100-Automotive Dealers,,6801 NE 40th St,Vancouver,WA,19,19000541819
2015,Closed,320,Unsatisfactory Repair/Service,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,42,42000473186
2018,Closed,301,Failure To Deliver/Perform,541511-Website Design,,19110 NE 155th St,Woodinville,WA,33,33000535607
2014,Closed,320,Unsatisfactory Repair/Service,443000-Electronics/appliance stores,Electronics/appliance stores,PO Box 9312,Minneapolis,MN,42,42000449478
2017,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,,210 N Division,Kellogg,ID,35,35000522756
2015,Closed,403,Collection Activity (Fraudulent or mistaken ID),522291-Consumer Lending (includes Payday Lenders),Consumer Lending (includes Payday Lenders),,,CA,177,177000474556
2013,Closed,104,Non-Fulfillment,522210-Credit Card Issuing,Credit Card Issuing,1327 Empire Central Ste 130,Dallas,TX,23,23000425709
2014,Closed,300,Excessive Price or Charge,446110-Pharmacies & Drug Stores,Pharmacies & Drug Stores,5801 Summit View Ave,Yakima,WA,32,32000451117
2014,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,107,107000451731
2017,Closed,999,Other/Miscellaneous,993000-Phishing,,This is the ALL major,,  ,60,60000522868
2017,Closed,301,Failure To Deliver/Perform,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,33,33000502369
2013,Closed,22,Failure To Adjust/Refund,511210-Software Publishers,Software Publishers,One Microsoft Wy,Redmond,WA,16,16000423982
2018,New,999,Other/Miscellaneous,561510-Travel Agents,,,,  ,60,60000528031
2016,Closed,206,Right To Cancel,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,PO Box 9040,Littleton,CO,30,30000491114
2014,Closed,403,Collection Activity (Fraudulent or mistaken ID),990000-Unclassified Establishments,Unclassified Establishments,,,  ,177,177000449324
2018,Closed,303,Questionable Quality Product/Service,812112-Beauty Salons,,,Bellingham,WA,35,35000530378
2018,Closed,422,Credit/Financing,441100-Automotive Dealers,,210 N Division,Kellogg,ID,49,49000537031
2016,Closed,25,Refund Policies,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,18,18000478190
2020,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,107,107000564392
2014,Closed,320,Unsatisfactory Repair/Service,511140-Database & Directory Publishers,Database & Directory Publishers,360 9th St,San Francisco,CA,42,42000452875
2018,Closed,104,Non-Fulfillment,454100-Electronic Shopping & Mail Order Houses,,,Boise,ID,23,23000536563
2017,Closed,207,Cramming,513320-Telecommunications/Wireless,,PO Box 37380,Albuquerque,NM,62,62000503542
2018,New,999,Other/Miscellaneous,445110-Supermarkets,,,Aberdeen,WA,60,60000540479
2021,New,999,Other/Miscellaneous,442110-Furniture stores,,,Walla Walla,WA,60,60000592265
2014,Closed,203,Internet & Mobile device based transaction,522320-Financial Transaction Processing,,9716 178th Pl NE Unit 103,Redmond,WA,27,27000455694
2015,Closed,27,Senior Exploitation,441100-Automotive Dealers,Automotive Dealers,4101 S Tacoma Way,Tacoma,WA,105,105000463272
2019,Closed,301,Failure To Deliver/Perform,511210-Software Publishers,,One Microsoft Wy,Redmond,WA,33,33000558077
2013,Closed,59,Automatic Dialing,561422-Telemarketing,Telemarketing,,,CA,21,21000424327
2014,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,PO Box 10826,Greenville,SC,155,155000450006
2015,Closed,203,Internet & Mobile device based transaction,990000-Unclassified Establishments,Unclassified Establishments,,,  ,27,27000462586
2020,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,,101 W Columbia Dr,Kennewick,WA,33,33000584920
2016,Closed,999,Other/Miscellaneous,511000-Publishing Industries,Publishing Industries,1145 17th St NW,Washington ,DC,60,60000492084
2015,Closed,19,Inadequate Disclosure,"235000-Special trade Contractors (includes plumbers, elec",,2000 S 116th St,Seattle,WA,13,13000469592
2018,New,999,Other/Miscellaneous,541100-Legal Services- Attorneys,,,Tacoma,WA,60,60000530737
2015,Closed,13,Misrepresentation of product or service,811100-Automotive Repair & Maintenance,Automotive Repair & Maintenance,14762 SE Eastgate Wy,Bellevue,WA,10,10000468670
2018,Closed,316,Billing Issues,452100-Department Stores,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,107,107000528876
2021,Closed,61,Phishing,999000-Tech Support Scam,,This is the ALL major,,  ,111,111000590386
2015,Closed,604,Permanent structures,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,1441 West Bay DR NW #102,Olympia,WA,120,120000466385
2021,Open,999,Other/Miscellaneous,531190-MHU Use Only - MH landlord,,c/o Olsen Law Firm,Puyallup,WA,60,60000589272
2018,Closed,301,Failure To Deliver/Perform,,,,Warren,MI,33,33000528334
2018,New,999,Other/Miscellaneous,524000-Insurance Carriers & Related Activities,,199909 120th Ave NE Ste 200,Bothell,WA,60,60000538901
2020,Closed,301,Failure To Deliver/Perform,513200-Cable Networks & Program Distribution,,PO Box 9040,Littleton,CO,33,33000561972
2014,Closed,7,Warranty,321991-Manufactured Home (Mobile Home) Manufacturing,,1200 Wilco Rd,Stayton,OR,6,6000444230
2018,New,999,Other/Miscellaneous,488400-Motor Vehicle Towing,,32610 Pacific Hwy S,Federal Way,WA,60,60000540082
2021,Closed,302,Not As Ordered,454100-Electronic Shopping & Mail Order Houses,,,,  ,34,34000589018
2020,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,716 W Meeker St Ste #101,Kent,WA,60,60000565424
2019,Closed,303,Questionable Quality Product/Service,811100-Automotive Repair & Maintenance,,938 Valley Ave NE Ste 101 A,Puyallup,WA,35,35000545941
2019,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 34023,Seattle,WA,179,179000558636
2018,New,999,Other/Miscellaneous,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,,La Crosse,WI,60,60000536300
2017,Open,319,Unauthorized Repair/Service,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,41,41000522898
2019,Closed,22,Failure To Adjust/Refund,441100-Automotive Dealers,,501 W Hills Blvd,Bremerton,WA,16,16000554100
2013,Closed,22,Failure To Adjust/Refund,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,16,16000433012
2017,Closed,26,Advertising,447110-Gas Stations & Convenience Stores,,,Lakewood,WA,19,19000519553
2016,Closed,19,Inadequate Disclosure,812930-Parking Lots & Garages,Parking Lots & Garages,200 W Mercer St #103,Seattle,WA,13,13000486290
2017,Closed,642,Landlord/Tenant - Residential,990000-Unclassified Establishments,,,,  ,159,159000511401
2018,New,999,Other/Miscellaneous,481000-Air Transportation,,PO Box 24948,Seattle,WA,60,60000538265
2019,Closed,104,Non-Fulfillment,"444000-Building materials (incl. plumbing stores), garden",,,Apple Valley,MN,23,23000543940
2021,Closed,301,Failure To Deliver/Perform,454300-Direct Selling Establishments (including home fuel,,900 S Industrial Wy,Ellensburg,WA,33,33000586930
2015,Closed,61,Phishing,522210-Credit Card Issuing,Credit Card Issuing,PO Box 965031,Orlando,FL,111,111000464966
2016,Closed,300,Excessive Price or Charge,441100-Automotive Dealers,Automotive Dealers,6616 35th Ave NE,Marysville,WA,32,32000490173
2018,New,999,Other/Miscellaneous,524000-Insurance Carriers & Related Activities,,PO Box 1623,Winston-Salem,NC,60,60000535939
2013,Closed,317,Charge Above Estimate,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,39,39000424997
2020,Closed,301,Failure To Deliver/Perform,"233000-General Contracting, building, & developing",,,Tacoma,WA,33,33000560782
2015,Closed,303,Questionable Quality Product/Service,441210-RV Dealers,,23051 Military Rd S,Kent,WA,35,35000462976
2020,Closed,998,Governement agency complaint,920000-Public Administration,,475 L'Enfant Plz,Washington,DC,179,179000577368
2013,Closed,316,Billing Issues,531311-Residential property managers (includes landlords),,,Wenatchee,WA,107,107000430127
2021,Closed,104,Non-Fulfillment,"235000-Special trade Contractors (includes plumbers, elec",,,Seattle,WA,23,23000587763
2018,Closed,320,Unsatisfactory Repair/Service,522390-Real Estate Loan Servicing,,1000 Samoset Dr,Newark,DE,42,42000540851
2016,Closed,317,Charge Above Estimate,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,39,39000489749
2020,New,999,Other/Miscellaneous,522110-Commercial Banking,,127 Public Sq,Cleveland,OH,60,60000580529
2016,Closed,22,Failure To Adjust/Refund,445110-Supermarkets,,,Tacoma,WA,16,16000489078
2017,New,999,Other/Miscellaneous,"444000-Building materials (incl. plumbing stores), garden",,1605 Curtis Bridge Rd,Wilkesboro,NC,60,60000521803
2013,Closed,26,Advertising,722000-Restaurants and Bars,,,Spokane,WA,19,19000439345
2017,Closed,203,Internet & Mobile device based transaction,511210-Software Publishers,,550 106th Ave NE Ste 207,Bellevue,WA,27,27000522188
