OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2015,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,Automotive Dealers,15714 Smokey Pt Blvd,Marysville,WA,35,35000476402
2020,Closed,318,Charge:Service Not Performed/Product not delivered,811100-Automotive Repair & Maintenance,,,Custer,WA,40,40000566652
2019,Closed,25,Refund Policies,452910-Warehouse Clubs & Superstores,,702 SW 8th St,Bentonville,AR,18,18000545644
2017,Closed,13,Misrepresentation of product or service,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,10,10000522909
2013,Closed,303,Questionable Quality Product/Service,990000-Unclassified Establishments,,,Poway,CA,35,35000436281
2013,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Pocatello,ID,33,33000425917
2021,New,999,Other/Miscellaneous,721100-Travel Accomodations,,6649 Westwood Blvd Ste 500,Orlando,FL,60,60000590797
2013,Closed,316,Billing Issues,"541200-Accounting, Tax Preparation Bookkeeping & Payroll ",,,Yakima,WA,107,107000436445
2014,Closed,214,Crowdfunding,454100-Electronic Shopping & Mail Order Houses,,,Redmond,WA,185,185000459254
2017,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Lynnwood,WA,33,33000512219
2017,Closed,13,Misrepresentation of product or service,531200-Real Estate Agents & Agencies,,,DuPont,WA,10,10000515347
2016,Closed,22,Failure To Adjust/Refund,"813900-Business, professional, labor, political & other organizations including PACs",,,Renton,WA,16,16000490900
2018,Closed,316,Billing Issues,621100-Office of Physicians,,PO Box 120153,Grand Rapids,MI,107,107000533355
2019,Closed,998,Governement agency complaint,"922000-Justice, Public Order & Safety",,,Chehalis,WA,179,179000543601
2020,Closed,316,Billing Issues,454300-Direct Selling Establishments (including home fuel,,10853 Rhody Dr,Port Hadlock,WA,107,107000584469
2017,Closed,303,Questionable Quality Product/Service,336111-Automobile Manufacturing,,PO Box 21-8004,Auburn Hills,MI,35,35000503966
2020,Closed,13,Misrepresentation of product or service,441100-Automotive Dealers,,,Clinton,WA,10,10000572641
2020,Closed,621,Eviction Issues,531190-MHU Use Only - MH landlord,,4616 25th Ave NE #432,Seattle,WA,137,137000569178
2013,Closed,300,Excessive Price or Charge,921190-Government (General),Government (General),PO Box 300326,Seattle,WA,32,32000437555
2016,New,999,Other/Miscellaneous,513200,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,60,60000491564
2020,Closed,647,Duty to comply with laws & codes,452000-General Merchandise Stores,,PO Box 42121,Portland,OR,166,166000571163
2018,Closed,633,Permanent residence RVs,531190-MHU Use Only - MH landlord,,5558 Willow Grove Rd,Longview,WA,148,148000525324
2021,Closed,518,Unregistered or Unlicensed Business,"115210-Breeders, Stables and Livestock Boarding",,,Salem,OR,55,55000589359
2018,New,999,Other/Miscellaneous,993000-Phishing,,PO Box 1649,Richmond,VA,60,60000526640
2015,Closed,61,Phishing,991000-Foreign Lottery / Sweepstakes,Foreign Lottery / Sweepstakes,1425 K St NW Ste 350,Washington ,DC,111,111000463248
2018,Closed,627,Privacy Issues,812199-Dating Clubs and Social Networking,,,Palo Alto,CA,141,141000534520
2019,Closed,518,Unregistered or Unlicensed Business,"235000-Special trade Contractors (includes plumbers, elec",,3678 Waldron Dr,Ferndale,WA,55,55000547769
2021,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,830 E Parkridge Ave,Corona,CA,27,27000588432
2013,Closed,22,Failure To Adjust/Refund,493110-General Warehousing,,,San Marcos,CA,16,16000437886
2020,Closed,203,Internet & Mobile device based transaction,441310-Automotive Parts & Access. Stores - Retail,,22023 SE Wax Rd Unit 1265,Maple Valley,WA,27,27000572161
2018,Closed,18,Service Representation,522390-Real Estate Loan Servicing,,3217 S Decer Lake Dr,Salt Lake City,UT,12,12000526336
2020,Closed,303,Questionable Quality Product/Service,990000-Unclassified Establishments,,,Rock Hill,SC,35,35000578913
2018,Closed,5,Bait & Switch,811212-Computer & office machine system repair & maintena,,38 Keyes Ave Ste 150,San Francisco,CA,4,4000538434
2020,Closed,701,Homeowner/Condo Association complaint or concern,531311-Residential property managers (includes landlords),,,Bellevue,WA,181,181000582620
2018,New,999,Other/Miscellaneous,"813900-Business, professional, labor, political & other organizations including PACs",,366 Summer St,Somerville,MA,60,60000530813
2016,Closed,999,Other/Miscellaneous,922110-Courts,Courts,2000 Lakeridge Dr  SW,Olympia,WA,60,60000479753
2014,Closed,999,Other/Miscellaneous,443000-Electronics/appliance stores,Electronics/appliance stores,PO Box 9312,Minneapolis,MN,60,60000444010
2019,Closed,421,Repossession,441100-Automotive Dealers,,12420 NE 85th St,Kirkland,WA,48,48000545045
2018,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000541127
2021,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,,WA,27,27000590826
2015,Closed,518,Unregistered or Unlicensed Business,990000-Unclassified Establishments,,,Seattle,WA,55,55000465138
2015,Closed,206,Right To Cancel,561440-Collection Agencies,Collection Agencies,1702 N Collins Blvd #100,Richardson,TX,30,30000463482
2017,Closed,631,Road Maintenance,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,2311 N 45th St #111,Seattle,WA,146,146000497768
2021,Closed,22,Failure To Adjust/Refund,522210-Credit Card Issuing,,PO Box 85870,Richmond,VA,16,16000593024
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000575386
2018,Closed,61,Phishing,993000-Phishing,,,,  ,111,111000525600
2016,Closed,301,Failure To Deliver/Perform,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,,Elma,NY,33,33000483550
2015,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,42,42000465491
2019,Closed,13,Misrepresentation of product or service,524000-Insurance Carriers & Related Activities,,"990 Hammond Drive, Suite 700",Atlanta,GA,10,10000549043
2020,Closed,996,COVID-19,454100-Electronic Shopping & Mail Order Houses,,c/o Ticket Fulfillment Services LP,Seaford,DE,216,216000570717
2013,Closed,303,Questionable Quality Product/Service,336111-Automobile Manufacturing,Automobile Manufacturing,PO Box 1270,Melbourne,FL,35,35000436071
2020,Closed,22,Failure To Adjust/Refund,713940-Fitness & Recreational Industries,,5401 6th Ave #315 ,Tacoma,WA,16,16000560870
2020,Closed,996,COVID-19,713940-Fitness & Recreational Industries,,234 Congress St Fl 5,Boston,MA,216,216000565858
2020,Closed,996,COVID-19,561520-Tour Operators,,,Vashon Island,WA,216,216000570428
2020,Closed,996,COVID-19,511140-Database & Directory Publishers,,1030 E Washington St,Indianapolis,IN,216,216000578752
2018,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,33,33000542085
2020,Closed,412,Alleged criminal activity,812910-Pet Care Services (except Veterinary),,,Houston,TX,196,196000567246
2021,New,999,Other/Miscellaneous,441310-Automotive Parts & Access. Stores - Retail,,,Harrisburg,PA,60,60000592271
2015,Closed,60,Unauthorized Debit,531311-Residential property managers (includes landlords),,,Dupont,WA,109,109000463914
2018,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,,This is the ALL major,,  ,177,177000525042
2021,New,999,Other/Miscellaneous,511210-Software Publishers,,1008 Western Ave Ste 300,Seattle,WA,60,60000587914
2017,Closed,17,Imposter scam,993000-Phishing,,This is the ALL major,,  ,194,194000520334
2018,Closed,104,Non-Fulfillment,488000-Support Activities for Transportation,,PO Box 35,Battle Ground,WA,23,23000532697
2013,Closed,22,Failure To Adjust/Refund,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,16,16000426941
2020,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,,East Wenatchee,WA,60,60000560867
2020,New,999,Other/Miscellaneous,"235000-Special trade Contractors (includes plumbers, elec",,,Spokane Valley,WA,60,60000561968
2017,Closed,26,Advertising,511210-Software Publishers,,550 106th Ave NE Ste 207,Bellevue,WA,19,19000522240
2019,Closed,60,Unauthorized Debit,441100-Automotive Dealers,,17717 Bothell Wy NE,Bothell,WA,109,109000552456
2014,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,Automotive Dealers,6802 S Tacoma Way,Tacoma,WA,33,33000456282
2014,Closed,301,Failure To Deliver/Perform,336111-Automobile Manufacturing,Automobile Manufacturing,P-3C,Franklin,TN,33,33000459068
2021,Closed,895,Mortgage Servicing Issue,522390-Real Estate Loan Servicing,,26642 Towne Centre Dr,Foothill Ranch,CA,215,215000591473
2017,Closed,448,Student Loan Issue,522291-Consumer Lending (includes Payday Lenders),,220 Lasley Ave,Wilkes-Barre,PA,187,187000501090
2019,Closed,445,Forced Place Insurance,522110-Commercial Banking,,3415 Vision Dr,Columbus,OH,169,169000549504
2016,Closed,203,Internet & Mobile device based transaction,541920-Photographic Services,,,Gallatin,TN,27,27000494238
2020,Closed,318,Charge:Service Not Performed/Product not delivered,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,40,40000566169
2020,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,107,107000577547
2015,Closed,320,Unsatisfactory Repair/Service,522110-Commercial Banking,Commercial Banking,1000 Samoset Dr,Newark,DE,42,42000474308
2016,New,999,Other/Miscellaneous,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,201 James Record Rd Bldg 3,Huntsville,AL,60,60000488166
2018,Closed,999,Other/Miscellaneous,562000-Waste Management Services,,1600 127th Ave NE,Bellevue,WA,60,60000534835
2020,Closed,302,Not As Ordered,454100-Electronic Shopping & Mail Order Houses,,,,  ,34,34000581502
2016,Closed,206,Right To Cancel,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,30,30000493139
2014,Closed,27,Senior Exploitation,522110-Commercial Banking,Commercial Banking,1000 Samoset Dr,Newark,DE,105,105000448882
2020,Closed,61,Phishing,993000-Phishing,,,,  ,111,111000561984
2018,Closed,317,Charge Above Estimate,484210-Moving Companies,,,Los Angeles,CA,39,39000524753
2019,Closed,22,Failure To Adjust/Refund,541511-Website Design,,23607 Hwy 99 Ste B,Edmonds,WA,16,16000542845
2021,Closed,303,Questionable Quality Product/Service,524000-Insurance Carriers & Related Activities,,1850 Gateway Blvd #400,Concord,CA,35,35000588531
2020,Closed,26,Advertising,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,19,19000580737
2015,Closed,222,Advance Fee Fraud,992000-Advance Fee Fraud,,,New York,NY,114,114000460527
2013,Closed,22,Failure To Adjust/Refund,990000-Unclassified Establishments,,,Riviera Beach,FL,16,16000424953
2013,Closed,999,Other/Miscellaneous,522110-Commercial Banking,Commercial Banking,1000 Samoset Dr,Newark,DE,60,60000423019
2016,Closed,404,Collection Practices,523930-Financial Planning,Financial Planning,675 Peter Jefferson Pkwy #160,Charlottesville,VA,46,46000484389
2018,Closed,320,Unsatisfactory Repair/Service,524000-Insurance Carriers & Related Activities,,PO Box 8520,Philadelphia,PA,42,42000524212
2015,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,107,107000465765
2014,Closed,319,Unauthorized Repair/Service,522291-Consumer Lending (includes Payday Lenders),Consumer Lending (includes Payday Lenders),601 NW Second St,Evansville,IN,41,41000451983
2018,Closed,17,Imposter scam,993000-Phishing,,This is the ALL major,,  ,194,194000524636
2020,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 9046,Olympia,WA,179,179000583551
2015,Closed,203,Internet & Mobile device based transaction,992000-Advance Fee Fraud,Advance Fee Fraud,,,  ,27,27000468826
2019,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000558660
2015,Closed,13,Misrepresentation of product or service,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,10,10000470251
2021,Closed,61,Phishing,999000-Tech Support Scam,,This is the ALL major,,  ,111,111000587177
2016,Closed,301,Failure To Deliver/Perform,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,33,33000494403
2021,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000587762
2020,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,16,16000579098
2014,Closed,5,Bait & Switch,513320-Telecommunications/Wireless,Telecommunications/Wireless,Office of the President,Dallas,TX,4,4000449216
2013,Closed,22,Failure To Adjust/Refund,522110-Commercial Banking,Commercial Banking,3415 Vision Drive,Houston,TX,16,16000423408
2016,Closed,206,Right To Cancel,561710-Exterminating & pest control Services,,669 Strander Blvd,Tukwila,WA,30,30000489178
2017,Closed,404,Collection Practices,561440-Collection Agencies,,5999 S Park Ave Ste 209,Hamburg,NY,46,46000506001
2016,New,999,Other/Miscellaneous,522110-Commercial Banking,,200 S 6th St,Minneapolis,MN,60,60000488943
2013,Closed,58,Telemarketing,561422-Telemarketing,Telemarketing,93 S Jackson St Ste 38-480,Seattle,WA,20,20000433373
2014,Closed,318,Charge:Service Not Performed/Product not delivered,454100-Electronic Shopping & Mail Order Houses,,,Seattle,WA,40,40000443401
2018,Closed,638,Utilities,221000-Utilities,,3628 S 35th St,Tacoma,WA,153,153000526886
2016,Closed,316,Billing Issues,441100-Automotive Dealers,Automotive Dealers,,Renton,WA,107,107000488946
2017,Closed,301,Failure To Deliver/Perform,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,33,33000516998
2016,Closed,26,Advertising,"235000-Special trade Contractors (includes plumbers, elec","Special trade Contractors (includes plumbers, elec",35th Ave,Seattle,WA,19,19000480242
2018,Closed,508,Unordered/Unsolicited Merchandise,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,50,50000535466
2015,Closed,422,Credit/Financing,441222-Boat Dealers,Boat Dealers,6411 20th St E,Fife,WA,49,49000464559
2013,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,9700 NW 112th Ave,Miami,FL,107,107000425647
2018,Closed,888,Spanish Language Complaints,522291-Consumer Lending (includes Payday Lenders),,PO Box 58363,Seattle,WA,172,172000532652
2019,Closed,316,Billing Issues,446110-Pharmacies & Drug Stores,,2300 Main St,Irvine,CA,107,107000549604
2015,Closed,13,Misrepresentation of product or service,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,16830 Ventura Blvd Ste 350,Encino,CA,10,10000467256
2020,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,6955 S Morelos Pl,Chandler,AZ,60,60000573087
2020,Closed,319,Unauthorized Repair/Service,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,41,41000578541
2018,New,999,Other/Miscellaneous,561710-Exterminating & pest control Services,,,Kirkland,WA,60,60000528263
2016,Closed,301,Failure To Deliver/Perform,541511-Website Design,Website Design,707 S Grady Wy Ste 600,Renton,WA,33,33000493605
2016,Closed,211,Wireless portability,513320-Telecommunications/Wireless,Telecommunications/Wireless,6955 S Morelos Pl,Chandler,AZ,110,110000494674
2019,Closed,303,Questionable Quality Product/Service,"444000-Building materials (incl. plumbing stores), garden",,2200 Kensington Ct,Oak Brook,IL,35,35000543128
2019,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,,,,CA,107,107000542788
2017,Closed,448,Student Loan Issue,522291-Consumer Lending (includes Payday Lenders),,220 Lasley Ave,Wilkes-Barre,PA,187,187000501970
2014,Closed,521,Business Failure or Bankruptcy,"511100-Newspaper, Periodicals, Book & Database Publishers","Newspaper, Periodicals, Book & Database Publishers",PO Box 428,Enumclaw,WA,56,56000442843
2019,Closed,203,Internet & Mobile device based transaction,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,27,27000553026
2015,Closed,22,Failure To Adjust/Refund,532299-Rental (Consumer Goods),Rental (Consumer Goods),2727 N Central Ave,Phoenix,AZ,16,16000459388
2019,Closed,316,Billing Issues,531130-Lessors of Miniwarehouse & Self-Storage Units,,701 Western Ave,Glendale,CA,107,107000548981
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000563763
2020,Closed,996,COVID-19,454100-Electronic Shopping & Mail Order Houses,,199 Fremont St Fl 4,San Francisco,CA,216,216000571262
2018,New,999,Other/Miscellaneous,523930-Financial Planning,,,,WA,60,60000534713
2015,Closed,508,Unordered/Unsolicited Merchandise,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,Office of the President,Dallas,TX,50,50000462623
