PlaceRef,PropDesc,RateableVal,AccountName,LiabStart,PropAddress1,PropAddress2,PropAddress3,PropAddress4,PropAddress5,PropPostCode,Address1,Address2,Address3,Address4,Address5,PostCode,MandRlfCd,DiscRlfCd,AddRlfCd,MandRlf,DiscRlf,AdditionalRlf,SBRRlf,TRDisc/SSBCd,TRDisc/SSBAmt
7228010009,SHOP AND PREMISES,3900,TOUCHED BY ANGEL BY VAL LTD,21/01/2020,10 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,10 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,,,,0.0,0.0,0.0,1946.1,,0.0
7228013029,SHOP AND PREMISES,8400,TASTY MAX STOCKPORT LIMITED,09/06/2017,13 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,13 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,,,,0.0,0.0,0.0,4191.6,,0.0
7288014019,OFFICES AND PREMISES,8700,EARLY YEARS VOUCHERS LTD,22/12/2006,14 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,14 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,,,,0.0,0.0,0.0,4341.3,,0.0
7228014029,OFFICES AND PREMISES,8600,ORCHARD CORPORATE LTD,01/02/2012,16 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,16 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,,,,0.0,0.0,0.0,4291.4,,0.0
7228026109,CAR SHOWROOM AND PREMISES,18250,CAR QUICK TRADE LTD,02/07/2018,26 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,26 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DG,,,RETDSC,0.0,0.0,9106.75,0.0,,0.0
7228029009,SHOP AND PREMISES,5000,ACCOMMODATION LINKS LTD,01/08/2009,29 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,29 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,,,RETDSC,0.0,0.0,2495.0,0.0,,0.0
7228033019,SHOP AND PREMISES,4450,ACCOMMODATION LINKS LTD,23/06/2015,33 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,29 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,,,RETDSC,0.0,0.0,2220.55,0.0,,0.0
7228037009,SHOP AND PREMISES,5600,W A HUTTON & CO LTD,14/04/1992,37 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,37 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,,,,0.0,0.0,0.0,2794.4,,0.0
7228047049,SHOP AND PREMISES,8100,MOOR VAPE LTD,22/07/2019,45-47 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,47 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,,,,0.0,0.0,0.0,4041.9,,0.0
7228049009,SHOP AND PREMISES,4200,ELOISE HAIRDRESSING LTD,13/12/2016,49 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,49 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,,,,0.0,0.0,0.0,2095.8,,0.0
7228003029,VEHICLE REPAIR WORKSHOP AND PREMISES,30750,MINIMAX TYRES LTD,12/02/1994,3A SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5HE,SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5HE,,,RETDSC,0.0,0.0,15344.25,0.0,,0.0
3933099319,CAR PARKING SPACES AND PREMISES,1400,NSHR LTD,01/04/2012,CAR SPACES AT,3 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,SK4 1AS,3 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4  1AS,,,,0.0,0.0,0.0,0.0,,0.0
3933099299,OFFICES AND PREMISES,7600,NSHR LTD,01/04/2012,3 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,3 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4  1AS,,,,0.0,0.0,0.0,3792.4,,0.0
3933329149,OFFICES AND PREMISES,11500,HERO FITNESS LTD,05/06/2018,HEATON HOUSE 1ST FLOOR,HEATON LANE,STOCKPORT,,,SK4 1AQ,HEATON HOUSE 1ST FLOOR,HEATON LANE,STOCKPORT,,,SK4 1AQ,,,,0.0,0.0,0.0,5738.5,,0.0
3933200849,CAR PARKING SPACE,500,THORNTON SHEPHERD ASSOCIATES LTD,01/05/2016,CAR SPACE 11,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,REGENT HOUSE,HEATON LANE,STOCKPORT,,,SK4 1BS,,,,0.0,0.0,0.0,0.0,,0.0
7393164049,VEHICLE REPAIR WORKSHOP AND PREMISES,26000,NATIONAL TYRE SERVICE LTD,01/04/1990,164 STOCKPORT ROAD,CHEADLE,,,,SK8 2DP,REGENT HOUSE,HEATON LANE,STOCKPORT,,,SK4 1BS,,,RETDSC,0.0,0.0,12974.0,0.0,,0.0
8359248009,VEHICLE REPAIR WORKSHOP AND PREMISES,60000,NATIONAL TYRE SERVICE LTD,01/04/1990,246 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NW,REGENT HOUSE,HEATON LANE,STOCKPORT,,,SK4 1BS,,,RETDSC,0.0,0.0,30720.0,0.0,,0.0
3933099019,OFFICES CAR SPACE AND PREMISES,30500,OSC PROPERTY LTD,01/07/2015,UNIT 1 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,UNIT 1 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,,,,0.0,0.0,0.0,0.0,,0.0
3933099119,OFFICES CAR SPACE AND PREMISES,19250,ROBERTS & ROBERTS (PROP CONSULTANTS) LTD,12/01/2010,UNIT 11,ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,SK4 1AS,UNIT 11A ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,,,RETDSC,0.0,0.0,9605.75,0.0,,0.0
3933099049,OFFICES CAR SPACE AND PREMISES,42500,COPERION K-TRON GREAT BRITAIN LTD,22/08/2008,UNIT 4 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,UNIT 4 ACORN BUSINESS CENTRE,HEATON LANE,STOCKPORT,,,SK4 1AS,,,,0.0,0.0,0.0,0.0,,0.0
3933329029,WORKSHOP AND PREMISES,13500,DOGZ CLUB LTD,01/06/2019,WORKSHOP ADJ KWIK FIT,HEATON LANE,STOCKPORT,,,SK4 1AR,WORKSHOP ADJ KWIK FIT,HEATON LANE,STOCKPORT,,,SK4 1AR,,,RETDSC,0.0,0.0,6736.5,0.0,,0.0
3420031019,WORKSHOP AND PREMISES,2050,JOHN LLOYDS KITCHEN ACCESSORIES LIMITED,01/01/2018,BOILERHOUSE WATERLOO WORKS,(AKA UNIT 4),GORSEY MOUNT STREET,OFFERTON,STOCKPORT,SK1 3BU,1 CANNOCK DRIVE,HEATON MERSEY,STOCKPORT,,,SK4 3JB,,,,0.0,0.0,0.0,1022.95,,0.0
7178016009,SCHOOL AND PREMISES,13000,STELLA MARIS SCHOOL,01/04/1990,THE STELLA MARIS SCHOOL,16,ST JOHNS ROAD,HEATON MERSEY,STOCKPORT,SK4 3BR,16 ST JOHNS ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3BR,MAN,,,5324.8,0.0,0.0,0.0,,0.0
2499687069,DAY NURSERY AND PREMISES,8700,THE HEATONS PRESCHOOL GROUP LTD,26/03/2018,175 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 2AE,175 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 2AE,,,,0.0,0.0,0.0,4341.3,,0.0
7379022019,WORKSHOP AND PREMISES,9200,MAXEVA DIRECT LIMITED,12/01/2018,22 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,22 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,,,,0.0,0.0,0.0,4590.8,,0.0
7379026019,WAREHOUSE AND PREMISES,12250,THYME OUT DELICATESSEN LIMITED,21/09/2016,26 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,26 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,,,RETDSC,0.0,0.0,6112.75,0.0,,0.0
3989009049,LAND USED FOR STORAGE AND PREMISES,3850,GLENBARROW LTD,01/10/2015,FORMER ALLIED ROOFING YARD,HIGHER BURY STREET,HEATON NORRIS,STOCKPORT,,SK4 1BJ,32 THORNHILL ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3HL,,,,0.0,0.0,0.0,1921.15,,0.0
7379042029,WORKSHOP OFFICES AND PREMISES,65000,PULSE CREATIVE LTD,01/07/2015,32-38 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,32-38 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,,,,0.0,0.0,0.0,0.0,,0.0
2499464019,SHOP AND PREMISES,9700,OVERGROUND HOSPITALITY LTD.,01/08/2018,464 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3BS,464 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3BS,,,,0.0,0.0,0.0,4840.3,,0.0
3869047009,SPORTS GROUND AND PREMISES,7300,HEATON MERSEY SPORTS & SOCIAL CLUB,01/04/1990,47 HARWOOD ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3AW,47 HARWOOD ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3AW,,DR,,0.0,0.0,0.0,3642.7,,0.0
7379048019,WAREHOUSE OFFICE AND PREMISES,17250,BREANHEATH LTD,19/08/2005,48 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,48 STATION ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3QT,,,,0.0,0.0,0.0,0.0,,0.0
2499483039,DAY NURSERY AND PREMISES,11500,EARLY STEPS NURSERY SCHOOL LTD,31/08/2018,483 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3AY,483 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3AY,,,,0.0,0.0,0.0,5738.5,,0.0
627022039,LAND USED FOR STORAGE AND PREMISES,17500,TIMBERMAT LTD,11/02/2010,BATTERSEA ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3EA,BATTERSEA ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3EA,,,,0.0,0.0,0.0,0.0,,0.0
7872001049,SHOP AND PREMISES,16250,JULIAN WADDEN & CO LTD,16/10/2014,2 THE HOLLINS,STOCKPORT ROAD,MARPLE,STOCKPORT,,SK6 6AY,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,RETDSC,0.0,0.0,8108.75,0.0,,0.0
5655010009,OFFICES AND PREMISES,8200,JULIAN WADDEN & CO LTD,10/01/2014,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,RETDSC,0.0,0.0,4091.8,0.0,,0.0
5655014039,OFFICES AND PREMISES,13000,JULIAN WADDEN & CO LTD,01/04/2017,14 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,RETDSC,0.0,0.0,6487.0,0.0,,0.0
8359081009,SHOWROOM AND PREMISES,12000,JULIAN WADDEN & CO LTD,07/07/2016,81-83 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3SL,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,RETDSC,0.0,0.0,5988.0,0.0,,0.0
5655001029,SHOP AND PREMISES,6700,F S L OPTICIANS LTD,01/04/1996,1A MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,1A MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,,0.0,0.0,0.0,3343.3,,0.0
6525001019,OFFICES CAR SPACE AND PREMISES,6500,ACS (NORTH) LTD,29/06/2018,1A PORTLAND GROVE,HEATON MOOR,STOCKPORT,,,SK4 4AA,1A PORTLAND GROVE,HEATON MOOR,STOCKPORT,,,SK4 4AA,,,,0.0,0.0,0.0,3243.5,,0.0
3935210009,SHOP AND PREMISES,6700,THAT PIZZA PLACE LIMITED,01/01/2019,210 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4DU,210 HEATON MOOR ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DU,,,,0.0,0.0,0.0,3343.3,,0.0
6549025009,CLUB AND PREMISES,18000,WEST HEATON BOWLING & TENNIS CLUB,01/04/1990,25 PRINCES ROAD,HEATON MOOR,STOCKPORT,,,SK4 3NQ,25 PRINCES ROAD,HEATON MOOR,STOCKPORT,,,SK4 3NQ,CASC80,,RETDSC,7372.8,0.0,1843.2,0.0,,0.0
5655027009,SURGERY AND PREMISES,3900,MOORSIDE CLINIC LTD,11/12/2006,27 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,27 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,,0.0,0.0,0.0,1946.1,,0.0
7263027009,RESTAURANT AND PREMISES,9700,BLACK OLIVE KITCHEN LTD,04/07/2019,27 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,27 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,,,,0.0,0.0,0.0,4840.3,,0.0
7479861029,YOGA STUDIO,10250,HOT LOTUS LIMITED,11/06/2018,UNIT C3,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,3 BRANTWOOD ROAD,HEATON MOOR,STOCKPORT,,,SK4 2RL,,,,0.0,0.0,0.0,5114.75,,0.0
7263003009,PUBLIC HOUSE AND PREMISES,10300,PALE LTD,18/12/2018,3 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,3 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,,,RETDSC,0.0,0.0,5139.7,0.0,,0.0
3989009039,LAND USED FOR STORAGE AND PREMISES,8500,PMCE LTD,01/04/2015,PAT MULHEARN CE LTD,HIGHER BURY STREET,HEATON NORRIS,STOCKPORT,,SK4 1BJ,31 HARMSWORTH DRIVE,HEATON MOOR,STOCKPORT,,,SK4 4RP,,,,0.0,0.0,0.0,4241.5,,0.0
7263031009,SHOP AND PREMISES,5400,SOCIAL CARE SERVICES LTD,15/07/1998,31 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,31 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,,,,0.0,0.0,0.0,2694.6,,0.0
7263033019,RESTAURANT AND PREMISES,11500,HEATON TANDOORI RESTAURANT LTD,10/11/1997,33A SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,33A SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,,,,0.0,0.0,0.0,5738.5,,0.0
7263033039,OFFICES AND PREMISES,5500,CURRAGHROE CONSTRUCTION LTD,16/09/2019,33C SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,33C SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AG,,,,0.0,0.0,0.0,0.0,,0.0
3935035019,CLUB AND PREMISES,8900,HEATON MOOR LIMITED,29/08/2005,35 HEATON MOOR ROAD,HEATON MOOR,STOCKPORT,,,SK4 4PB,35 HEATON MOOR ROAD,HEATON MOOR,STOCKPORT,,,SK4 4PB,,,,0.0,0.0,0.0,4441.1,,0.0
5655001009,OFFICES AND PREMISES,10250,KNOWLEDGE & INNOVATION PARTNERSHIPS LTD,18/12/2018,CHARTER HOUSE OVER,1A MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,SK4 4DT,36 PEEL MOAT ROAD,HEATON MOOR,STOCKPORT,,,SK4 4PH,,,,0.0,0.0,0.0,5114.75,,0.0
5655004009,SHOP AND PREMISES,4100,B J MCKENNA & CO SOLICITORS LLP,23/12/2010,4 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,4 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,,0.0,0.0,0.0,0.0,,0.0
8358335109,OFFICES AND PREMISES,12500,B J MCKENNA & CO SOLICITORS LLP,19/12/2014,335 WELLINGTON ROAD NORTH,STOCKPORT,,,,SK4 4QG,4 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,,0.0,0.0,0.0,0.0,,0.0
7263046019,SHOP AND PREMISES,18000,SR INVESTORS LTD,15/07/2019,46-50 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AE,46-50 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AE,,,RETDSC,0.0,0.0,8982.0,0.0,,0.0
3370191019,STORE AND PREMISES,1775,B RASHIDI LTD,08/09/2017,STORE REAR OF,191 GATLEY ROAD,CHEADLE,,,SK8 4BB,48 TATTON ROAD SOUTH,HEATON MOOR,STOCKPORT,,,SK4 4LU,,,,0.0,0.0,0.0,885.73,,0.0
1837025009,WORKSHOP OFFICES AND PREMISES,9000,MARK SANDFORD FLOORING LIMITED,11/07/2006,BROADOAK HOUSE,CORONATION STREET,STOCKPORT,,,SK5 7PG,5 HOOLEY RANGE,HEATON MOOR,STOCKPORT,,,SK4 4HU,,,,0.0,0.0,0.0,4491.0,,0.0
1640048049,LAND USED FOR STORAGE AND PREMISES,1275,T & P CAR SALES (STOCKPORT) LTD,01/01/2015,COMPOUND 13A,CHADKIRK BUSINESS PARK,CHADKIRK,ROMILEY,STOCKPORT,SK6 3NE,63 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DF,,,,0.0,0.0,0.0,636.23,,0.0
8358151009,SHOWROOM AND PREMISES,19000,PANDEL TILES LTD,01/04/2012,151 WELLINGTON ROAD NORTH,STOCKPORT,,,,SK4 2PF,63 PARSONAGE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4JW,,,RETDSC,0.0,0.0,9481.0,0.0,,0.0
3500990259,WAREHOUSE AND PREMISES,4050,ISOFIT (NW) LTD,01/09/2015,UNIT 10D,MALBERN INDUSTRIAL ESTATE,GREG STREET,SOUTH REDDISH,STOCKPORT,SK5 7BT,8 MOOR TOP PLACE,HEATON MOOR,STOCKPORT,,,SK4 4JB,,,,0.0,0.0,0.0,2020.95,,0.0
5649009009,WORKSHOP AND PREMISES,6200,ROADSIDE GARAGE (STOCKPORT) LTD,13/10/1999,8 MOOR TOP PLACE,STOCKPORT,,,,SK4 4JB,8 MOOR TOP PLACE,HEATON MOOR,STOCKPORT,,,SK4 4JB,,,,0.0,0.0,0.0,3093.8,,0.0
5655009009,SHOP AND PREMISES,7100,THE FLOWER EMPORIUM STOCKPORT LTD,25/02/2005,9 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,9 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,,,,0.0,0.0,0.0,3542.9,,0.0
3469400009,WAREHOUSE OFFICE AND PREMISES,357500,A G PARFETT & SONS LTD,01/04/1990,WAREHOUSE AND PREMISES,GREEN LANE,HEATON MOOR,STOCKPORT,,SK4 2JR,GREEN LANE,HEATON MOOR,STOCKPORT,,,SK4 2JR,,,,0.0,0.0,0.0,0.0,,0.0
854002009,WAREHOUSE AND PREMISES,11000,A G PARFETT & SONS LTD,15/01/2010,UNIT 1,BRENT ROAD,HEATON NORRIS,STOCKPORT,,SK4 2LD,GREEN LANE,HEATON MOOR,STOCKPORT,,,SK4 2JR,,,,0.0,0.0,0.0,0.0,,0.0
3469265049,SPORTS GROUND AND PREMISES,34000,HEATONS SPORTS CLUB LTD,24/04/2006,GREEN LANE,HEATON MOOR,STOCKPORT,,,SK4 2NF,GREEN LANE,HEATON MOOR,STOCKPORT,,,SK4 2NF,CASC80,CASC20,,13926.4,3481.6,0.0,0.0,,0.0
5720008049,WAREHOUSE AND PREMISES,6800,TEMPLE DOORS LIMITED,09/03/2015,UNIT 9,THE GATE CENTRE,BREDBURY PARK WAY,BREDBURY IND ESTATE,ASHTON ROAD BREDBURY STOCKPORT,SK6 2SN,19 HARMSWORTH DRIVE,HEATON MORR,STOCKPORT,,,SK4 4RP,,,,0.0,0.0,0.0,3393.2,,0.0
1890001019,OFFICES AND PREMISES,6000,JML DEVELOPMENTS LTD,04/09/2011,1 CROMWELL STREET,HEATON NORRIS,STOCKPORT,,,SK4 1LY,1 CROMWELL STREET,HEATON NORRIS,STOCKPORT,,,SK4 1JW,,,,0.0,0.0,0.0,2994.0,,0.0
8326000009,OFFICES AND PREMISES,7600,METRO TAXIS LTD,18/10/1999,SNIPE COURT,WARREN STREET,PORTWOOD,STOCKPORT,,SK1 1UD,112 GEORGES ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1DN,,,,0.0,0.0,0.0,0.0,,0.0
3380112019,WORKSHOP AND PREMISES,12000,METRO TAXIS LTD,31/03/2003,112 GEORGES ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1DN,112 GEORGES ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1DN,,,,0.0,0.0,0.0,0.0,,0.0
3422019009,SHOP AND PREMISES,10750,THE SALVATION ARMY,19/02/2007,19-21 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AZ,14 SHORT STREET,HEATON NORRIS,STOCKPORT,,,SK4 1SX,MAN,,RETDSC,4403.2,0.0,1100.8,0.0,,0.0
5469170019,CAR PARK,1800,BRIAN S POPE LTD,01/04/1990,ADJ,170 MANCHESTER ROAD,STOCKPORT,,,SK4 1NN,200 MANCHESTER ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1NN,,,,0.0,0.0,0.0,0.0,,0.0
5469191009,WAREHOUSE OFFICE AND PREMISES,40000,BRIAN S POPE LTD,01/04/1990,WAREHOUSE,MANCHESTER ROAD,STOCKPORT,,,SK4 1UG,200 MANCHESTER ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1NN,,,,0.0,0.0,0.0,0.0,,0.0
6938050229,STORE,1075,BRIAN S POPE LTD,01/06/2005,EMPRESS COURT,REUBEN STREET,STOCKPORT,,,SK4 1PS,200 MANCHESTER ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1NN,,,,0.0,0.0,0.0,0.0,,0.0
2499697029,OFFICES AND PREMISES,6100,HOUGHTON HOLT LTD,09/03/2017,399 DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 3HB,399 DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 3HB,,,,0.0,0.0,0.0,3043.9,,0.0
2499458009,SURGERY AND PREMISES,16250,HEATON MERSEY ORTHODONTIC CENTRE,02/08/2000,458 DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 3BS,458 DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 3BS,,,,0.0,0.0,0.0,0.0,,0.0
1737001029,OFFICE AND PREMISES,14500,DUSCOVENT ENGINEERING LTD,16/04/1990,2ND FLOOR CHURCH ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1HW,86 WELLINGTON ROAD NORTH,HEATON NORRIS,STOCKPORT,,,SK4 1HT,,,,0.0,0.0,0.0,1205.92,,0.0
3937095029,SHOP AND PREMISES,3350,REALSTAR UK LTD,05/01/2017,95 HEATON ROAD,HEATON NORRIS,STOCKPORT,,,SK4 4JH,95 HEATON ROAD,HEATON NORRIS,STOCKPORT,,,SK4 4JH,,,,0.0,0.0,0.0,1671.65,,0.0
3380100009,WAREHOUSE AND PREMISES,8400,EASY-HIRE POWER TOOLS LTD,18/12/2000,GEORGES ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1DP,GEORGES ROAD,HEATON NORRIS,STOCKPORT,,,SK4 1DP,,,,0.0,0.0,0.0,4191.6,,0.0
3960221019,WORKSHOP AND PREMISES,6300,JPM ENGINEERING LTD,11/02/2002,HESKETH STREET,HEATON NORRIS,STOCKPORT,,,SK4 1TF,HESKETH STREET,HEATON NORRIS,STOCKPORT,,,SK4 1TF,,,,0.0,0.0,0.0,3143.7,,0.0
3989010009,WAREHOUSE OFFICE AND PREMISES,36750,ALLIED ROOFING AND CONSTRUCTION LTD,26/11/2002,HIGHER BURY STREET,HEATON NORRIS,STOCKPORT,,,SK4 1BJ,HIGHER BURY STREET,HEATON NORRIS,STOCKPORT,,,SK4 1BJ,,,,0.0,0.0,0.0,0.0,,0.0
2499571019,WORKSHOP AND PREMISES,3750,CHALLENER BROTHERS LTD,01/04/1990,R/O 569 DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 3AS,R/O 569 DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,,,SK4 3AS,,,,0.0,0.0,0.0,1871.25,,0.0
7268075009,WAREHOUSE AND PREMISES,9300,GEOASSIST LTD,25/06/2007,UNIT 4 SHEFFIELD STREET,LANCASHIRE HILL,STOCKPORT,,,SK4 1RU,UNIT 4 SHEFFIELD STREET,HEATON NORRIS,STOCKPORT,,,SK4 1RU,,,,0.0,0.0,0.0,4640.7,,0.0
825126019,SHOP AND PREMISES,9900,VEKATHANATH LTD,06/06/2015,126 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK3 8SB,126 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK3 8SB,,,,0.0,0.0,0.0,4940.1,,0.0
825134009,SHOP AND PREMISES,7300,BARWOODS BEDROOMS LTD,01/05/2012,134 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK3 8SB,134 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK3 8SB,,,RETDSC,0.0,0.0,3642.7,0.0,,0.0
6002144009,SHOP AND PREMISES,6500,TYRONE STONE LTD,01/10/2001,144 NANGREAVE ROAD,HEAVILEY,STOCKPORT,,,SK2 6DG,144 NANGREAVE ROAD,HEAVILEY,STOCKPORT,,,SK2 6DG,,,,0.0,0.0,0.0,3243.5,,0.0
2496018009,VEHICLE REPAIR WORKSHOP AND PREMISES,10250,WILLIAMS OF STOCKPORT LTD,01/07/1992,18 DIAMOND STREET,HEAVILEY,STOCKPORT,,,SK2 6PQ,18 DIAMOND STREET,HEAVILEY,STOCKPORT,,,SK2 6PQ,,,,0.0,0.0,0.0,5114.75,,0.0
1009019009,SHOP AND PREMISES,3050,RESCARE THE SOCIETY FOR CHILDREN & ADULTS WITH LEARNING DISABILITIES AND THEIR FAMILIES,10/01/2018,19 BUXTON ROAD,STOCKPORT,,,,SK2 6LS,19 BUXTON ROAD,HEAVILEY,STOCKPORT,,,SK2 6LS,MAN,,RETDSC,1249.28,0.0,312.32,0.0,,0.0
825195009,SHOP AND PREMISES,5500,OTTERSPOOL ANIMAL HAVEN,01/07/2005,195A BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6JA,195A BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6JA,MAN,,RETDSC,2252.8,0.0,563.2,0.0,,0.0
825203019,SHOP AND PREMISES,5800,KIKE LTD,18/02/2017,203A BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6JA,203A BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6JA,,,,0.0,0.0,0.0,2894.2,,0.0
