Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,Louisiana,Obesity,Appropriations,Community,Local Traffic,LEG,002APP
2003,1,California,Nutrition,Access to Healthy Foods,School/After School,Assembly Concurrent Resolution<br>,LEG,001AHF
2009,1,Arkansas,Obesity,Appropriations,Community,Legislative Projects,LEG,002APP
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Transportation System Modernization,LEG,005BIK
2011,1,Georgia,Nutrition,Fruits and Vegetables,Community,Right to Grow Act,LEG,025FAV
2008,1,Maryland,Obesity,Task Forces/Councils,School/After School,Physical Education Requirements in Public Schools,LEG,047TFC
2015,2,Minnesota,Nutrition,Appropriations,Community,A bill for an act relating to state governmentâ¦,LEG,002APP
2010,1,Iowa,Physical Activity,Pedestrians/Walking,Community,Law Enforcement,LEG,052PED
2010,1,Hawaii,Obesity,Menu Labeling,Community,Standard Timeframes for Application Reviews,LEG,032MNL
2009,1,Vermont,Nutrition,Task Forces/Councils,Community,Farm Viability Enhancement Advisory Board,LEG,047TFC
2011,1,Oregon,Nutrition,Agriculture and Farming,Community,State Financial Matters,LEG,017AGF
2011,1,Rhode Island,Physical Activity,Incentives,Medical and/or Hospital,Health and Safety,LEG,029INC
2009,1,Louisiana,Obesity,Appropriations,Community,Tax Credit Program,LEG,002APP
2011,1,Montana,Nutrition,Task Forces/Councils,Community,Study on Reducing Childhood Hunger,LEG,047TFC
2010,1,Colorado,Obesity,Incentives,Community,Elim Candy Soda Sales Tax Exemption,LEG,029INC
2011,1,California,Nutrition,School Nutrition,Community,Redevelopment,LEG,043SNU
2010,1,Maryland,Physical Activity,Physical Education Requirements,School/After School,Public Schools,LEG,036PER
2011,1,Maryland,Obesity,Access to Drinking Water,Early Care and Education,Large Family Child Care Home,LEG,014ADW
2009,1,Washington,Physical Activity,Public Transportation,Community,Greenhouse Gas Emissions,LEG,040TRS
2013,1,South Carolina,Nutrition,Farm Direct Foods,School/After School,Relating to the Duties of the Department of Agriculture,LEG,015FDF
2012,1,Arizona,Nutrition,Task Forces/Councils,Community,Joint Legislative Study Committee on Farm-to-School Programs<br>,LEG,047TFC
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Community,County Development Infrastructure,LEG,006BMI
2005,1,Delaware,Obesity,Disparities/Equity,School/After School,Assessment of Public School Students,LEG,013DEQ
2009,1,Nebraska,Nutrition,Incentives,Community,Childhood Obesity Factors,LEG,029INC
2010,1,West Virginia,Physical Activity,Bicycling,Community,Pedestrian And Transit Ways,LEG,005BIK
2009,1,New York,Obesity,Appropriations,Community,Office Of Nutrition And Fitness,LEG,002APP
2010,1,South Carolina,Obesity,Food Restrictions,Community,Richland County,LEG,020FOR
2011,1,Maryland,Physical Activity,Pedestrians/Walking,Community,Transit Development Fund,LEG,052PED
2010,1,New Jersey,Nutrition,Fruits and Vegetables,Restaurant/Retail,State Budget,LEG,025FAV
2009,1,Massachusetts,Nutrition,Task Forces/Councils,Community,Student Nutrition and Wellness,LEG,047TFC
2011,1,Florida,Obesity,Body Mass Index (BMI),School/After School,Growth Management,LEG,006BMI
2011,1,Vermont,Nutrition,Appropriations,School/After School,Sugar-Sweetened Beverages,LEG,002APP
2009,1,South Carolina,Obesity,Food Restrictions,School/After School,Nutrition Standards for Elementary Schools,REG,020FOR
2011,1,Rhode Island,Obesity,Appropriations,School/After School,Education,LEG,002APP
2011,1,Hawaii,Nutrition,Initiatives and Programs,Community,Resolution<br>,LEG,053INP
2005,1,Rhode Island,Physical Activity,Public Safety,Community,Motor Vehicles,LEG,039SAF
2013,1,New York,Physical Activity,Bicycling,Community,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,005BIK
2010,1,Ohio,Nutrition,Farmers Markets,Community,Farmer's Authorization,REG,016FAM
2010,1,New Jersey,Physical Activity,Bicycling,Community,Motorists Overtaking Bicycles,LEG,005BIK
2010,1,Illinois,Nutrition,Fruits and Vegetables,Restaurant/Retail,Menu Labeling Act,LEG,025FAV
2010,1,Florida,Nutrition,Farmers Markets,Restaurant/Retail,Agriculture and Florida Food Freedom Act,LEG,016FAM
2011,1,West Virginia,Obesity,Menu Labeling,Community,Municipal Economic Opportunity Development District Act,LEG,032MNL
2007,1,Connecticut,Nutrition,Incentives,Restaurant/Retail,An Act Concerning Revisions to Statutes Relating to the Department of Public Health and Social Services and Town Clerks<br>,LEG,029INC
2011,1,Illinois,Nutrition,Appropriations,Community,Legislative Resolution,LEG,002APP
2003,1,Washington,Obesity,Appropriations,Community,Parks and Recreation Commission,LEG,002APP
2009,1,Massachusetts,Obesity,Access to Drinking Water,Community,School Nutrition,LEG,014ADW
2009,1,Mississippi,Nutrition,Nutrition Standards,Medical and/or Hospital,Minimum Standards of Operation for Hospices,REG,010NUS
2011,1,South Carolina,Obesity,Appropriations,School/After School,Student Snack Food Consumption,LEG,002APP
2007,1,Ohio,Obesity,Appropriations,School/After School,Appropriations for Operation of State Programs,LEG,002APP
2011,1,Utah,Obesity,Appropriations,Community,Community Development and Renewal Agencies,LEG,002APP
2011,1,Massachusetts,Obesity,Appropriations,School/After School,Quality Physical Education,LEG,002APP
2011,1,Tennessee,Physical Activity,Bicycling,Community,Speeding in Marked School Zone,LEG,005BIK
2012,1,New Jersey,Obesity,Food Restrictions,School/After School,An Act Concerning Pupil Health<br>,LEG,020FOR
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,002APP
2009,1,Wisconsin,Obesity,Food Restrictions,Early Care and Education,Physical Fitness Assessments,LEG,020FOR
2013,1,Texas,Obesity,Food Restrictions,School/After School,Type of Beverages Permitted to Be Sold on School Campuses,LEG,020FOR
2011,1,Montana,Obesity,Food Restrictions,Community,Study on Reducing Childhood Hunger,LEG,020FOR
2007,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,Student Physical Activity Requirements,LEG,035PAR
2010,1,New Jersey,Nutrition,Appropriations,Community,State Budget,LEG,002APP
2011,1,Hawaii,Nutrition,Liability and Indemnity,School/After School,Capital Improvement Projects for the Benefit of the Fir,LEG,030LAI
2014,2,Massachusetts,Physical Activity,Appropriations,Community,Parks Appropriations,LEG,002APP
2010,1,Illinois,Nutrition,Appropriations,Community,Commission to End Hunger Act,LEG,002APP
2009,1,Minnesota,Physical Activity,Bicycling,Community,Transportation,LEG,005BIK
2009,1,West Virginia,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2011,1,Florida,Obesity,Liability and Indemnity,Community,Streamlined Sales and Use Tax Agreement,LEG,030LAI
2011,1,Alabama,Nutrition,Food Policy Councils,Restaurant/Retail,Civil Actions Against Food Manufacturers,LEG,022FPC
2011,1,Nebraska,Nutrition,Appropriations,Restaurant/Retail,Nebraska Healthy Food Financing Initiative Act,LEG,002APP
2011,1,Ohio,Nutrition,Breastfeeding,Medical and/or Hospital,Type B Home Providers,REG,007BFD
2010,1,Hawaii,Obesity,Sugar Sweetened Beverages,Community,General Excise Taxes on Sweetened Beverages,LEG,046SSB
2012,1,Massachusetts,Physical Activity,Bicycling,School/After School,Finance Improvements to the Commonwealth's Transportation System<br>,LEG,005BIK
2015,1,New York,Nutrition,Task Forces/Councils,Work Place,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,047TFC
2010,1,Pennsylvania,Nutrition,Appropriations,Community,"State Budget, Finance and Taxes",LEG,002APP
2005,1,Idaho,Obesity,Appropriations,Community,Bicycles,LEG,002APP
2010,1,Florida,Physical Activity,Pedestrians/Walking,Community,Metropolitan Planning Organizations,LEG,052PED
2009,1,California,Nutrition,Fruits and Vegetables,Restaurant/Retail,Agriculture: Victory Garden Growers,LEG,025FAV
2011,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Bicyclist and Motorist Mutual Responsibilities,LEG,049BED
2013,1,New York,Nutrition,Incentives,Community,An Act to Amend the Insurance Law and the Public Health Law,LEG,029INC
2013,3,Rhode Island,Nutrition,Agriculture and Farming,School/After School,Health and Safety of Pupils,LEG,017AGF
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Agribusiness,LEG,002APP
2010,1,Wisconsin,Nutrition,Agriculture and Farming,Community,Locally Grown Food in School Meals,LEG,017AGF
2011,1,Maine,Nutrition,Appropriations,Community,Maine Potato Board Laws,LEG,002APP
2011,1,West Virginia,Nutrition,Healthier Food Retail and Food Deserts,Community,Provisions of Sales and Use Tax,LEG,021HFR
2008,1,Virginia,Nutrition,Appropriations,Community,Retail Sales And Use Tax Exemption,LEG,002APP
2012,1,New York,Nutrition,Farm Direct Foods,Community,Appropriations<br>,LEG,015FDF
2011,1,Louisiana,Physical Activity,Physical Activity Requirements,School/After School,Schools,LEG,035PAR
2011,1,Maryland,Nutrition,Access to Healthy Foods,School/After School,Maryland Combating Childhood Obesity Grant Program,LEG,001AHF
2009,1,Texas,Nutrition,Food Security,Restaurant/Retail,Restaurant Nutrition Information,LEG,023FOS
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Community,Farmers' Markets,LEG,015FDF
2010,1,Connecticut,Nutrition,Incentives,Community,Vending Machine Sales,LEG,029INC
2011,1,Massachusetts,Obesity,Appropriations,Community,Leo Martin Golf Course,LEG,002APP
2009,1,New York,Nutrition,Food Security,Community,Commissioner of Education,LEG,023FOS
2004,1,Virginia,Obesity,Appropriations,School/After School,Standards of Quality,LEG,002APP
2011,1,Maine,Nutrition,School Nutrition,School/After School,Food and Beverage Standards,LEG,043SNU
2009,1,Florida,Physical Activity,Public Transportation,Community,Growth Management,LEG,040TRS
2011,1,Tennessee,Obesity,Front of Package Labeling,Community,Tort Liability and Reform,LEG,024FOP
2010,1,Alabama,Nutrition,Breastfeeding,Medical and/or Hospital,Birthing Centers,REG,007BFD
2011,1,Montana,Nutrition,Food Security,Community,Recommendations on Reducing Childhood Hunger,LEG,023FOS
2010,1,California,Physical Activity,Public Safety,Community,Redevelopment: Payment for Land or Buildings,LEG,039SAF
2009,1,Minnesota,Nutrition,Medical Care,Community,Local Government,LEG,026MEC
2009,1,Texas,Obesity,Appropriations,School/After School,Public School Accountability,LEG,002APP
2011,1,Massachusetts,Nutrition,Medical Care,Community,Charles River Parkways and Parklands Commission,LEG,026MEC
2011,1,Florida,Physical Activity,Appropriations,Community,State Revenue Enhancement Act of 2011,LEG,002APP
2011,1,District of Columbia,Physical Activity,Public Safety,Community,Union Station North District Establishment,REG,039SAF
2003,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,School District Education Advisory Councils,LEG,036PER
2006,1,Arizona,Physical Activity,Appropriations,Community,Outdoor Recreation Coordinating Commission,LEG,002APP
2010,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Nutritious Meal Programs,LEG,025FAV
2011,1,New Hampshire,Nutrition,Farm Direct Foods,Community,Definition of Local,LEG,015FDF
2011,1,Mississippi,Nutrition,Healthier Food Retail and Food Deserts,Community,Healthy Foods,LEG,021HFR
2009,1,Texas,Obesity,Task Forces/Councils,Community,Interagency Obesity Council Duties,LEG,047TFC
2009,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2010,1,Florida,Nutrition,Trans Fats,School/After School,School Wellness and Physical Education Policies,LEG,050FAT
2009,1,Tennessee,Nutrition,Farmers Markets,Community,Food and Food Products,LEG,016FAM
2007,1,Massachusetts,Obesity,Appropriations,Community,Transportation System Financing Improvement,LEG,002APP
2011,1,Maine,Nutrition,Farm Direct Foods,School/After School,Farm and Fish to School Program,LEG,015FDF
2011,1,New York,Physical Activity,Appropriations,School/After School,Task Force on Food and Physical Education,LEG,002APP
2010,1,Massachusetts,Nutrition,Food Policy Councils,Community,Food Policy Council,LEG,022FPC
2009,1,Maine,Nutrition,Appropriations,School/After School,Farm Products in School Food Programs,LEG,002APP
2010,1,Maine,Nutrition,Farm Direct Foods,Community,Farmers Market,LEG,015FDF
2009,1,Massachusetts,Nutrition,Appropriations,Community,Foods Containing Artificial Trans Fat,LEG,002APP
2009,1,Texas,Obesity,Food Restrictions,School/After School,Farm to School Coordination Task Force,LEG,020FOR
2009,1,Washington,Nutrition,Medical Care,Community,Speed Violations,LEG,026MEC
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Timber Springs Municipal Management District,LEG,052PED
2013,2,Vermont,Physical Activity,Built Environment and Street-Scale Design,Community,Neighborhood Planning and Development,LEG,049BED
2011,1,Massachusetts,Nutrition,Task Forces/Councils,School/After School,Standards for School Wellness Advisory Committees,REG,047TFC
2004,1,New Mexico,Obesity,Disparities/Equity,School/After School,Childhood Obesity,LEG,013DEQ
2010,1,California,Physical Activity,Appropriations,Community,Budget Act of 2010,LEG,002APP
2016,2,Arkansas,Nutrition,Task Forces/Councils,Community,AN ACT FOR THE DEPARTMENT OF HUMAN SERVICES - DIVISION OF COUNTY OPERATIONS APPROPRIATION FOR THE 2016-2017 FISCAL YEAR.,LEG,047TFC
2009,1,Hawaii,Obesity,Appropriations,Community,Hawaii Community Development Authority and Transit,LEG,002APP
2010,1,Colorado,Obesity,Food Restrictions,School/After School,Boces School Food Program,LEG,020FOR
2011,1,Colorado,Nutrition,Agriculture and Farming,School/After School,Funding for Department of Education,LEG,017AGF
2011,1,Texas,Nutrition,School Nutrition,School/After School,Students Food Containing Industrial Produced Trans Fat,LEG,043SNU
2003,1,Massachusetts,Physical Activity,Bicycling,School/After School,Transportation Modernization,LEG,005BIK
2010,1,Connecticut,Nutrition,Healthier Food Retail and Food Deserts,Community,Vending Machine Sales,LEG,021HFR
2011,1,Missouri,Obesity,Appropriations,Community,Farm Machinery and Equipment Sales Tax,LEG,002APP
2009,1,Alabama,Nutrition,Appropriations,Community,State Appropriations,LEG,002APP
2010,1,California,Physical Activity,Public Transportation,Community,Federal and State Low Income Housing Tax Credit Laws,REG,040TRS
2011,1,Massachusetts,Nutrition,Fruits and Vegetables,Community,Cranberry Nutrient Management Study Commission,LEG,025FAV
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Use of Wireless Communications Devices and Driving,LEG,049BED
2011,1,Hawaii,Physical Activity,Public Transportation,School/After School,Improvements for the Benefit of the 4th District,LEG,040TRS
2010,1,Minnesota,Physical Activity,Bicycling,Community,Capital Improvements,LEG,005BIK
2011,1,Massachusetts,Nutrition,Sodium,Restaurant/Retail,Environmental and Health Impact Reports,LEG,045SOD
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,General Excise Tax,LEG,025FAV
2010,1,Maryland,Nutrition,Farmers Markets,Restaurant/Retail,Producer Sampling License,LEG,016FAM
2011,1,Nevada,Obesity,Menu Labeling,Community,Eminent Domain,LEG,032MNL
2009,1,Minnesota,Nutrition,Liability and Indemnity,Community,Cities,LEG,030LAI
2011,1,Illinois,Nutrition,Farmers Markets,Community,Appropriations to Agencies,LEG,016FAM
2009,1,New Mexico,Physical Activity,Pedestrians/Walking,Community,Law Enforcement for Parks and Recreation,LEG,052PED
2009,1,Delaware,Physical Activity,Pedestrians/Walking,Community,Street and State Highway Access,REG,052PED
2011,1,Vermont,Obesity,Appropriations,School/After School,Government Product Purchases,LEG,002APP
2005,1,Rhode Island,Obesity,Appropriations,School/After School,School Health and Wellness Programs,LEG,002APP
2009,1,Florida,Nutrition,Appropriations,Work Place,Healthy and Fit Florida Act,LEG,002APP
2009,1,Michigan,Physical Activity,Public Transportation,Community,Transportation Investment,LEG,040TRS
2011,1,New York,Obesity,Appropriations,Community,Bicycle Helmet Requirement,LEG,002APP
2010,1,Washington,Obesity,Disparities/Equity,Restaurant/Retail,Tax Increases,LEG,013DEQ
2014,1,New Mexico,Nutrition,Fruits and Vegetables,School/After School,New Mexico Food and Farms Day,LEG,025FAV
2010,1,Massachusetts,Obesity,Appropriations,School/After School,Design Construction Standards,REG,002APP
2009,1,Massachusetts,Nutrition,Farmers Markets,School/After School,Governor Fiscal Year 2010 Budget,LEG,016FAM
2010,1,New Jersey,Obesity,Appropriations,Community,Economic Recovery Districts,LEG,002APP
