Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Illinois,Nutrition,Farmers Markets,Community,Department pf Human Services Appropriations,LEG,016FAM
2011,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Nutritional Meals in the Public Schools,LEG,015FDF
2009,1,Texas,Nutrition,Agriculture and Farming,Community,Child Nutritious Food Access,LEG,017AGF
2009,1,Minnesota,Obesity,Front of Package Labeling,School/After School,Capital Improvements,LEG,024FOP
2011,1,Wisconsin,Obesity,Disparities/Equity,School/After School,High School Credit for Extracurricular Sports,LEG,013DEQ
2011,1,New York,Nutrition,Farm Direct Foods,Community,An Act to Amend the New York State Urban Development Corporation Act,LEG,015FDF
2007,1,Louisiana,Nutrition,Disparities/Equity,Community,An Act Making Appropriations   <br>,LEG,013DEQ
2001,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles,LEG,049BED
2009,1,Wisconsin,Obesity,Menu Labeling,Community,Tax Incremental District,LEG,032MNL
2009,1,North Carolina,Nutrition,Agriculture and Farming,Community,Closest Market,LEG,017AGF
2011,1,Maryland,Physical Activity,Pedestrians/Walking,Community,Community Enhancement,LEG,052PED
2013,2,Vermont,Physical Activity,Built Environment and Street-Scale Design,Community,Neighborhood Planning and Development,LEG,049BED
2009,1,Florida,Physical Activity,Public Transportation,Community,Growth Management,LEG,040TRS
2015,1,New York,Physical Activity,Task Forces/Councils,Restaurant/Retail,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,047TFC
2010,1,Florida,Physical Activity,Signage for Recreation and Transportation,School/After School,Spring Lake Improvement District,LEG,044SRT
2010,1,New Jersey,Physical Activity,Safe Routes to Schools,School/After School,School Transportation,LEG,041SRS
2010,1,Mississippi,Obesity,Marketing Restrictions,School/After School,Outdoor Advertising,LEG,019MAR
2007,1,Wisconsin,Nutrition,Disparities/Equity,School/After School,Various Amendments,LEG,013DEQ
2011,1,New York,Nutrition,Appropriations,Work Place,Calcium Purchasing Preference Initiative,LEG,002APP
2010,1,Florida,Obesity,Menu Labeling,Restaurant/Retail,Public Food Service Establishments,LEG,032MNL
2001,1,District of Columbia,Physical Activity,Initiatives and Programs,Community,Ceremonial Resolution<br>,LEG,053INP
2009,1,Delaware,Nutrition,Medical Care,Community,Street and State Highway Access,REG,026MEC
2011,1,Missouri,Obesity,Food Restrictions,School/After School,Farm to Table Advisory Board,LEG,020FOR
2011,1,New Mexico,Nutrition,Agriculture and Farming,Community,Agriculture and Farmers Markets,LEG,017AGF
2011,1,New York,Physical Activity,Public Safety,Community,Safe Streets Security Camera Registry Act,LEG,039SAF
2010,1,Louisiana,Nutrition,Incentives,Community,Children,LEG,029INC
2009,1,Wisconsin,Nutrition,School Nutrition,School/After School,Day Care Centers,LEG,043SNU
2010,1,Vermont,Nutrition,Agriculture and Farming,Community,Motor Vehicles,LEG,017AGF
2011,1,New York,Obesity,Food Restrictions,Community,Community Garden Real Property Proceeds,LEG,020FOR
2010,1,West Virginia,Nutrition,Appropriations,Restaurant/Retail,Budget Bill,LEG,002APP
2011,1,Maryland,Nutrition,School Nutrition,Community,Maryland Food and Nutrition Policy Council,LEG,043SNU
2009,1,New York,Nutrition,Farmers Markets,Community,State Budget,LEG,016FAM
2011,1,Maine,Obesity,Appropriations,School/After School,Farm and Fish to School Program,LEG,002APP
2010,1,New Jersey,Nutrition,Farmers Markets,Community,State Budget,LEG,016FAM
2011,1,Maine,Obesity,Disparities/Equity,School/After School,Student Health,LEG,013DEQ
2011,1,Maine,Nutrition,Access to Healthy Foods,School/After School,Healthy Food in Schools,LEG,001AHF
2009,1,Maine,Obesity,Body Mass Index (BMI),Community,Bond Issues,LEG,006BMI
2009,1,Alabama,Nutrition,School Nutrition,School/After School,School Lunch Menus,LEG,043SNU
2009,1,New York,Nutrition,Food Assistance Programs,School/After School,Health and Mental Hygiene Budget,LEG,003FAP
2010,1,New York,Nutrition,Appropriations,Restaurant/Retail,Relates to Creating a Local Food and Products Sourcing,LEG,002APP
2011,1,California,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Taxation: Sweetened Beverage Tax: Children's Health,LEG,021HFR
2013,1,California,Physical Activity,Bicycling,Community,An Act Relating to the Environment,LEG,005BIK
2011,1,Kentucky,Obesity,Appropriations,Community,Tax Increment Financing,LEG,002APP
2011,1,New York,Nutrition,Task Forces/Councils,School/After School,Establishing a Community Garden Task Force<br>,LEG,047TFC
2010,1,Louisiana,Physical Activity,Bicycling,Community,Bicycles and Traffic,LEG,005BIK
2011,1,Nevada,Nutrition,Task Forces/Councils,School/After School,School Wellness Policy,LEG,047TFC
2008,1,North Carolina,Obesity,Initiatives and Programs,School/After School,"An act to provide for studies by the legislative research commission, statutory oversight committees and commissions, and other agencies, committees and commissions.<br>",LEG,053INP
2009,1,Illinois,Nutrition,Incentives,Restaurant/Retail,Retailers' Occupation Tax,REG,029INC
2010,1,West Virginia,Physical Activity,Bicycling,Community,Racing Commission Special Accounts,LEG,005BIK
2011,1,Massachusetts,Obesity,Appropriations,Community,Quincy Highway Improvements,LEG,002APP
2010,1,New York,Nutrition,Appropriations,School/After School,Department of Education,LEG,002APP
2010,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Sales and Use Tax on Certain Beverage Products,LEG,021HFR
2009,1,Montana,Obesity,Appropriations,Community,School Speed Zone Law,LEG,002APP
2011,1,Florida,Nutrition,Incentives,Work Place,State Employees Health Insurance Benefits,LEG,029INC
2007,1,Arkansas,Nutrition,Correctional Facilities Farms Programs,Community,An Act to Make an Appropriation <br>,LEG,018CFP
2011,1,Virginia,Nutrition,Access to Healthy Foods,School/After School,Purchase of State Grown Food Products,LEG,001AHF
2009,1,Wisconsin,Physical Activity,Public Safety,Community,Tax Incremental Districts,LEG,039SAF
2009,1,Alabama,Nutrition,Farm Direct Foods,Community,State Appropriations,LEG,015FDF
2009,1,North Carolina,Obesity,Appropriations,School/After School,Healthful Living Coordinators,LEG,002APP
2005,1,California,Nutrition,Access to Healthy Foods,School/After School,California Fresh Start Fresh Start Pilot Program,LEG,001AHF
2012,1,New York,Nutrition,Fruits and Vegetables,Restaurant/Retail,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,025FAV
2011,1,New Mexico,Physical Activity,"Parks, Recreation and Trails",Community,Public Money Expenditures and Appropriations,LEG,034PRT
2011,1,California,Nutrition,Appropriations,Community,Budget Act of 2011,LEG,002APP
2007,1,North Carolina,Physical Activity,Bicycling,Community,Public Lands Access to Cyclists,LEG,005BIK
2009,1,Missouri,Nutrition,Appropriations,Community,Meals on Wheels,LEG,002APP
2010,1,Illinois,Physical Activity,Bicycling,Community,School Transportation Task Force,LEG,005BIK
2011,1,New York,Physical Activity,Public Safety,Community,Contract With Neighborhood Preservation Company,LEG,039SAF
2010,1,New Mexico,Nutrition,Incentives,Restaurant/Retail,Snack Food Taxation,LEG,029INC
2013,1,Illinois,Obesity,Access to Drinking Water,School/After School,An Act Concerning Appropriations,LEG,014ADW
2010,1,Hawaii,Nutrition,School Nutrition,School/After School,Nutritional Guidelines,LEG,043SNU
2011,1,New York,Obesity,Task Forces/Councils,School/After School,Office Of Nutrition And Fitness,LEG,047TFC
2011,1,Maine,Nutrition,Access to Healthy Foods,Restaurant/Retail,Farm Stand Products and Disclosure,LEG,001AHF
2011,1,Maryland,Nutrition,Fruits and Vegetables,Community,Maryland Combating Childhood Obesity Grant Program,LEG,025FAV
2011,1,Maine,Nutrition,Fruits and Vegetables,Restaurant/Retail,Electronic Benefits Transfers and Farmers Markets,LEG,025FAV
2011,1,Arkansas,Nutrition,Agriculture and Farming,Early Care and Education,Appropriation to the Department of Human Services,LEG,017AGF
2009,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,General Fund Expenses,LEG,015FDF
2011,1,Washington,Obesity,Appropriations,Community,State Agency Food Purchasing Policy,LEG,002APP
2009,1,New Mexico,Nutrition,Farm Direct Foods,School/After School,School Vegetables,LEG,015FDF
2011,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Investment,LEG,052PED
2010,1,Missouri,Nutrition,Farmers Markets,Community,Local Foods Initiative,LEG,016FAM
2012,1,New York,Nutrition,Farm Direct Foods,Community,An Act in Relation to Combating Incidences of Adult and Childhood Obesity<br>,LEG,015FDF
2011,1,Arizona,Nutrition,Task Forces/Councils,Medical and/or Hospital,State Employee Health Insurance,LEG,047TFC
2005,1,Iowa,Nutrition,School Nutrition,School/After School,Healthy Children Task Force,LEG,043SNU
2009,1,Missouri,Nutrition,Medical Care,Community,Special License Plate,LEG,026MEC
2009,1,Washington,Obesity,Appropriations,School/After School,Economic Stimulus,LEG,002APP
2011,1,Washington,Physical Activity,Public Transportation,Community,High Capacity Transportation System Plan Components,LEG,040TRS
2006,1,Florida,Nutrition,School Nutrition,School/After School,Schools,LEG,043SNU
2011,1,Colorado,Obesity,Liability and Indemnity,Community,Sales Tax Exemption for Soft Drinks,LEG,030LAI
2011,1,Washington,Obesity,Appropriations,Community,Certain Public Facilities and Impact Fees,LEG,002APP
2005,1,Michigan,Physical Activity,Bicycling,Community,Bicyclist Rights,LEG,005BIK
2011,1,Mississippi,Physical Activity,Incentives,Community,Exercise Equipment Retail Sales Tax,LEG,029INC
2012,1,Wisconsin,Nutrition,Farm Direct Foods,School/After School,Relating to Pilot Farm-to-School Programs<br>,LEG,015FDF
2009,1,Illinois,Nutrition,Healthier Food Retail and Food Deserts,Community,Fiscal Year 2010 Appropriations,LEG,021HFR
2011,1,California,Nutrition,Food Policy Councils,Restaurant/Retail,Public Health: Food Access,LEG,022FPC
2009,1,Connecticut,Obesity,Appropriations,Community,Planning Phase of School Construction Projects,LEG,002APP
2015,1,New York,Obesity,Body Mass Index (BMI),Work Place,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,006BMI
2007,1,Oklahoma,Nutrition,Appropriations,Community,State Food Security Act,LEG,002APP
2011,1,Massachusetts,Nutrition,Fruits and Vegetables,Community,Liability of Farmer Markets,LEG,025FAV
2010,1,Iowa,Physical Activity,"Parks, Recreation and Trails",Community,Natural Resources and Outdoor Recreation Trust Fund,LEG,034PRT
2010,1,Oklahoma,Nutrition,Appropriations,Community,"My Life, My Choice Waiver",REG,002APP
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Community,An Act Making Appropriations<br>,LEG,015FDF
2010,1,North Carolina,Nutrition,Nutrition Standards,School/After School,Statewide Nutrition Standards,LEG,010NUS
2010,1,Louisiana,Nutrition,Medical Care,Community,Bicycles,LEG,026MEC
2017,2,Nevada,Nutrition,Agriculture and Farming,School/After School,APPROPRIATIONSâSCHOOL BUILDINGS AND GROUNDSâGARDENS,LEG,017AGF
2009,1,New York,Obesity,Menu Labeling,Community,Peconic Bay Region Community Housing Opportunity,LEG,032MNL
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,General Excise Tax,LEG,002APP
2011,1,Texas,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Programs to Improve Health of Public School Students,LEG,046SSB
2011,1,Wyoming,Obesity,Food Restrictions,Restaurant/Retail,Wyoming Food Freedom Act,LEG,020FOR
2010,1,Mississippi,Nutrition,Nutrition Standards,School/After School,Healthier School Initiative,LEG,010NUS
2011,1,Georgia,Obesity,Appropriations,Community,Mortgages and Liens,LEG,002APP
2011,1,California,Obesity,Food Restrictions,Community,Product Safety: Bisphenol A,LEG,020FOR
2009,1,New York,Nutrition,Food Assistance Programs,Community,Health and Mental Hygiene Budget,LEG,003FAP
2010,1,New Jersey,Nutrition,Trans Fats,Community,Member Fees Sales and Use Tax,LEG,050FAT
2004,1,New York,Nutrition,Farmers Markets,Community,An Act Making  Appropriations for the Support of  Government<br>,LEG,016FAM
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Improvements,LEG,052PED
2010,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Legislation,LEG,049BED
2010,1,Oklahoma,Nutrition,Correctional Facilities Farms Programs,Medical and/or Hospital,Public Health And Safety,LEG,018CFP
2011,1,Kentucky,Nutrition,Vending,School/After School,Obesity in School Children,LEG,051VEN
2007,1,Hawaii,Nutrition,Food Assistance Programs,School/After School,Food Distribution Program,LEG,003FAP
2009,1,Illinois,Nutrition,Food Assistance Programs,Community,Act Amendments,LEG,003FAP
2009,1,New York,Nutrition,Appropriations,Community,Adult Day Services Respite Demonstration Programs,LEG,002APP
2009,1,California,Physical Activity,Bicycling,Community,Budget Act of 2009: Revisions,LEG,005BIK
2011,1,Texas,Obesity,Sugar Sweetened Beverages,Community,Supplemental Nutritional Assistance Program Regulations,LEG,046SSB
2009,1,California,Nutrition,Food Assistance Programs,Community,2009-10 Budget,LEG,003FAP
2010,1,New York,Physical Activity,Bicycling,Work Place,Bicycle Access to Public Office Buildings,LEG,005BIK
2010,1,Iowa,Nutrition,Task Forces/Councils,Restaurant/Retail,Promotion of Local Food Farms,LEG,047TFC
2011,1,Missouri,Nutrition,Disparities/Equity,Community,"Expenses, Grants, Refunds, and Distributions",LEG,013DEQ
2009,1,Maryland,Obesity,Body Mass Index (BMI),Community,Local Planning Commissions,LEG,006BMI
2009,1,Kentucky,Nutrition,Farmers Markets,Community,Surplus Agricultural Commodities,LEG,016FAM
2011,1,California,Physical Activity,Disabilities,Community,Vehicles: Traffic Control Device: Standards: Committee,LEG,011DIS
2011,1,Maryland,Nutrition,Medical Care,Community,Transit Thresholds and Treatment Corridors,LEG,026MEC
2011,1,Florida,Obesity,Appropriations,School/After School,Growth Management,LEG,002APP
2011,1,Oklahoma,Nutrition,Media Campaigns,School/After School,Sales Tax,LEG,031MDC
2011,1,Hawaii,Nutrition,Appropriations,Community,Food and Medical Services,LEG,002APP
2011,1,Washington,Nutrition,Food Assistance Programs,Medical and/or Hospital,Designation of the Medicaid Single State Agency,LEG,003FAP
2009,1,Arkansas,Obesity,Appropriations,Community,Department of Human Services,LEG,002APP
2007,1,Arkansas,Nutrition,Farm Direct Foods,Community,Agriculture Department,LEG,015FDF
2011,1,Maryland,Obesity,Appropriations,Restaurant/Retail,Maryland Food and Nutrition Policy Council,LEG,002APP
2009,1,Massachusetts,Nutrition,Sodium,Restaurant/Retail,Labeling of Certain Food Products,LEG,045SOD
2009,1,Maryland,Nutrition,Trans Fats,Restaurant/Retail,Food Service Facilities,LEG,050FAT
2011,1,Massachusetts,Physical Activity,Disparities/Equity,Community,Healthy Communities and the Environment,LEG,013DEQ
2009,1,Massachusetts,Obesity,Food Restrictions,Community,Minors and Energy Drinks,LEG,020FOR
2011,1,Massachusetts,Obesity,Appropriations,Community,Financing the Smart Growth Housing Trust Fund,LEG,002APP
2009,1,Iowa,Obesity,Food Restrictions,Community,Local Food and Farm Task Force,LEG,020FOR
2009,1,Georgia,Nutrition,Medical Care,Community,Motor Vehicles And Traffic,LEG,026MEC
2011,1,New York,Physical Activity,Public Transportation,Community,Blighted Property and Areas,LEG,040TRS
2009,1,Illinois,Nutrition,Appropriations,Medical and/or Hospital,Specialized Healthcare Delivery Systems,REG,002APP
2011,1,Oregon,Physical Activity,Physical Education Requirements,Community,Healthy Lifestyles for Children,LEG,036PER
2011,1,Alabama,Nutrition,Vending,Community,Public K-12 Education,LEG,051VEN
2010,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,Schools,LEG,025FAV
2011,1,New York,Nutrition,Farmers Markets,Community,Food Retail Establishment Subsidization for Healthy Communities Act<br>,LEG,016FAM
2011,1,Maine,Obesity,Food Restrictions,Restaurant/Retail,Farm Food Products Licensing Requirements,LEG,020FOR
2010,1,Arizona,Nutrition,Incentives,Restaurant/Retail,Charter Schools and Tax Exemption,LEG,029INC
2011,1,Arizona,Physical Activity,Public Transportation,Community,Tax on Sweetened Beverages,LEG,040TRS
2011,1,California,Obesity,Appropriations,Community,Budget Act of 2011,LEG,002APP
2011,1,Texas,Nutrition,Appropriations,Community,Raw Milk Product Regulations,LEG,002APP
2009,1,Hawaii,Nutrition,Appropriations,Community,Biofuel Facilities,LEG,002APP
2001,1,New York,Nutrition,Disparities/Equity,Community,An Act Making Appropriations for the Support of Economic Development Initiatives<br>,LEG,013DEQ
