Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Alabama,Obesity,Task Forces/Councils,Community,Childhood Obesity Interim House Committee,LEG,047TFC
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,Aspartame,LEG,001AHF
2009,1,Massachusetts,Nutrition,Farm Direct Foods,Community,Governor Fiscal Year 2010 Budget,LEG,015FDF
2011,1,Hawaii,Nutrition,Appropriations,Medical and/or Hospital,On-Call Physician Tax Credit,LEG,002APP
2011,1,Oregon,Obesity,Appropriations,Community,Transit Benefit Districts,LEG,002APP
2010,1,Michigan,Obesity,Food Restrictions,Restaurant/Retail,Local Farmers,LEG,020FOR
2011,1,Mississippi,Obesity,Appropriations,Community,Edwards Street Fellowship Center,LEG,002APP
2011,1,New York,Obesity,Food Restrictions,Community,Community Food Security Program,LEG,020FOR
2012,1,Illinois,Nutrition,Nutrition Standards,School/After School,An Act Concerning Education,LEG,010NUS
2013,1,Georgia,Nutrition,Access to Healthy Foods,School/After School,Commending School Districts Participating in the Farm to School 5 Million Meals Campaign,LEG,001AHF
2010,1,Maryland,Nutrition,Farmers Markets,Restaurant/Retail,Fees for Community Health Programs,REG,016FAM
2011,1,New York,Nutrition,Agriculture and Farming,Community,Community Food Security Program,LEG,017AGF
2011,1,Texas,Obesity,Appropriations,Community,Gulfton Area Municipal Management District,LEG,002APP
2009,1,Wyoming,Nutrition,Food Assistance Programs,Medical and/or Hospital,Children's Health Insurance Program (CHIP),REG,003FAP
2011,1,South Carolina,Obesity,Food Restrictions,School/After School,Snack Food Consumption,LEG,020FOR
2003,1,Maine,Nutrition,Disparities/Equity,School/After School,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,013DEQ
2011,1,Missouri,Nutrition,Agriculture and Farming,School/After School,Missouri Sustainable Local Food Policy Council,LEG,017AGF
2011,1,Texas,Obesity,Appropriations,Community,Acquisition of Real Property,LEG,002APP
2009,1,Illinois,Nutrition,Appropriations,Community,Affordable Health Insurance Act,LEG,002APP
2011,1,Texas,Obesity,Appropriations,School/After School,School Food Information,LEG,002APP
2010,1,Nebraska,Nutrition,Farmers Markets,Community,Agricultural Opportunities,LEG,016FAM
2001,1,Tennessee,Nutrition,Access to Healthy Foods,School/After School,School Lunch Programs,LEG,001AHF
2011,1,Tennessee,Nutrition,Appropriations,Restaurant/Retail,Taxes,LEG,002APP
2011,1,Missouri,Physical Activity,Public Safety,Community,Rehabilitation Definition,LEG,039SAF
2005,1,Rhode Island,Nutrition,Farm Direct Foods,School/After School,School Food and Beverage Restrictions,LEG,015FDF
2011,1,Wisconsin,Obesity,Menu Labeling,Community,Tax Incremental Financing District Forms,LEG,032MNL
2011,1,New York,Obesity,Liability and Indemnity,Restaurant/Retail,Tax Law,LEG,030LAI
2011,1,California,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicles: Bicycles: Rules of the Road: Bike Lanes,LEG,049BED
2011,1,Minnesota,Nutrition,Medical Care,Community,Capital Investment,LEG,026MEC
2009,1,Massachusetts,Nutrition,Food Assistance Programs,School/After School,Appropriations,LEG,003FAP
2015,1,New York,Nutrition,Access to Healthy Foods,Community,Sweetened Beverage Tax Law,LEG,001AHF
2011,1,Oregon,Nutrition,Access to Healthy Foods,Restaurant/Retail,Soft Drink and Candy Tax Amendment,LEG,001AHF
2010,1,Virginia,Nutrition,Agriculture and Farming,Community,Local Restrictions on Farm Businesses,LEG,017AGF
2005,1,Illinois,Physical Activity,Physical Activity Requirements,School/After School,School Wellness Policy,LEG,035PAR
2011,1,Mississippi,Obesity,Incentives,Community,Health Foods,LEG,029INC
2011,1,New York,Nutrition,Farmers Markets,Restaurant/Retail,Processing of Homemade Baked Goods,LEG,016FAM
2009,1,Colorado,Nutrition,Farm Direct Foods,School/After School,Healthy Snacks In Schools,LEG,015FDF
2010,1,Mississippi,Physical Activity,Bicycling,Community,Bicycles,LEG,005BIK
2011,1,Maine,Nutrition,Fruits and Vegetables,Community,Food Projects and State Funding,LEG,025FAV
2011,1,Hawaii,Physical Activity,School Siting,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,042SIT
2010,1,Mississippi,Nutrition,Liability and Indemnity,School/After School,Healthier School Initiative,LEG,030LAI
2010,1,Rhode Island,Physical Activity,Pedestrians/Walking,Community,Motor Vehicles and Other Vehicles,LEG,052PED
2013,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,An act to amend the town law,LEG,049BED
2009,1,Alabama,Physical Activity,Appropriations,School/After School,Public Education,LEG,002APP
2009,1,Rhode Island,Nutrition,School Nutrition,School/After School,Education,LEG,043SNU
2010,1,New Mexico,Nutrition,School Nutrition,School/After School,New Mexico Grown Food for School Lunches,LEG,043SNU
2003,1,Maine,Physical Activity,Media Campaigns,School/After School,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,031MDC
2011,1,Virginia,Nutrition,Task Forces/Councils,Community,Agency Meals Food Standards,LEG,047TFC
2011,1,Arkansas,Nutrition,Fruits and Vegetables,Restaurant/Retail,Municipal Regulation of Farmers Markets,LEG,025FAV
2011,1,Massachusetts,Physical Activity,Access to Recreational Opportunities,Community,Public Access to State Funded School Buildings,LEG,004ARO
2010,1,New Jersey,Nutrition,Appropriations,Restaurant/Retail,Milk Coupons,LEG,002APP
2015,1,Indiana,Nutrition,Healthier Food Retail and Food Deserts,Community,Local Food and Farms Council,LEG,021HFR
2013,1,Hawaii,Obesity,Initiatives and Programs,Community,An Act Relating to Obesity Prevention,LEG,053INP
2010,1,North Carolina,Obesity,Appropriations,Community,Governors Budget,LEG,002APP
2004,1,Alabama,Physical Activity,Incentives,Work Place,An act to provide for the sharing of the cost of health insurance premiums by state employees <br>,LEG,029INC
2011,1,Montana,Nutrition,Food Security,Community,Study on Reducing Childhood Hunger,LEG,023FOS
2011,1,Washington,Physical Activity,Public Transportation,School/After School,Additive Transportation Funding,LEG,040TRS
2011,1,Iowa,Nutrition,Appropriations,Community,Agriculture and Natural Resources,LEG,002APP
2009,1,Illinois,Nutrition,Medical Care,School/After School,"Illinois Food, Farms, and Jobs Act",LEG,026MEC
2010,1,Missouri,Nutrition,Food Security,Restaurant/Retail,Calorie Content,LEG,023FOS
2011,1,Rhode Island,Nutrition,Medical Care,Community,State Affairs and Government,LEG,026MEC
2011,1,Montana,Nutrition,Food Assistance Programs,Medical and/or Hospital,Incentive Programs to Reward Healthy Choices,LEG,003FAP
2011,1,Florida,Obesity,Menu Labeling,Restaurant/Retail,Public Food Service Establishments,LEG,032MNL
2011,1,Washington,Nutrition,Farmers Markets,Community,Residential Property of Small Farms,LEG,016FAM
2011,1,Hawaii,Nutrition,Agriculture and Farming,Community,Hawaii Agricultural Products,LEG,017AGF
2009,1,New York,Nutrition,Incentives,Community,State Fiscal Plan,LEG,029INC
2009,1,South Carolina,Nutrition,Liability and Indemnity,Community,Capital Projects Sales Tax,LEG,030LAI
2013,1,Illinois,Obesity,Access to Drinking Water,School/After School,An Act Concerning Appropriations,LEG,014ADW
2010,1,Rhode Island,Nutrition,School Nutrition,School/After School,Education,LEG,043SNU
2009,1,New York,Obesity,Access to Drinking Water,Restaurant/Retail,Senior Benefits Card Program,LEG,014ADW
2012,3,Maine,Physical Activity,Bicycling,Community,Low-Income Housing Tax Credit Rule,REG,005BIK
2009,1,Massachusetts,Obesity,Appropriations,Community,Transportation System Modernization,LEG,002APP
2011,1,Ohio,Nutrition,School Nutrition,Community,Ohio Sustainable Food Advisory Council,LEG,043SNU
2011,1,Minnesota,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2009,1,Texas,Obesity,Appropriations,School/After School,Curriculum Requirements,REG,002APP
2012,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,An Act Related to Hawaii-grown Produce<br>,LEG,015FDF
2009,1,Wisconsin,Obesity,Sugar Sweetened Beverages,School/After School,Day Care Centers,LEG,046SSB
2011,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,Health Kids Act Pilot Program,LEG,046SSB
2010,1,Georgia,Physical Activity,Built Environment and Street-Scale Design,Community,Private Driveways,LEG,049BED
2009,1,Massachusetts,Obesity,Health Insurance Coverage,School/After School,Out of School Time Programming,LEG,028HIC
2010,1,Illinois,Obesity,Appropriations,Community,River Edge Redevelopment Zone Act,LEG,002APP
2010,1,Utah,Physical Activity,Built Environment and Street-Scale Design,Community,Traffic Code,LEG,049BED
2001,1,Mississippi,Obesity,Task Forces/Councils,Community,Obesity Prevention and Management,LEG,047TFC
2010,1,Idaho,Nutrition,Medical Care,Community,Pedestrians,LEG,026MEC
2009,1,New York,Nutrition,Farmers Markets,School/After School,Health and Mental Hygiene Budget,LEG,016FAM
2005,1,New York,Obesity,Menu Labeling,Community,Macombs Damp Park Baseball Stadium Development,LEG,032MNL
2015,1,New York,Physical Activity,Physical Education Requirements,Early Care and Education,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,036PER
2011,1,Maine,Nutrition,Access to Healthy Foods,Community,Food Licensing Requirements,LEG,001AHF
2010,1,Maryland,Nutrition,Farmers Markets,Restaurant/Retail,Poultry and Rabbits,LEG,016FAM
2011,1,Minnesota,Nutrition,Farm Direct Foods,Restaurant/Retail,Agriculture,LEG,015FDF
2011,1,Tennessee,Nutrition,Healthier Food Retail and Food Deserts,Community,Taxes,LEG,021HFR
2009,1,New York,Nutrition,Appropriations,Community,Supplemental Nutrition Assistance Program,LEG,002APP
2014,1,California,Nutrition,Farmers Markets,Community,Market Match Nutrition Incentive Program,LEG,016FAM
2009,1,Oklahoma,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles,LEG,049BED
2013,3,Delaware,Obesity,Health Insurance Coverage,Community,Prohibiting Discrimination Against Individual Participants and Beneficiaries Based on Health Status,LEG,028HIC
2008,1,Maryland,Obesity,Appropriations,Community,Department of Natural Resources,LEG,002APP
2010,1,Utah,Physical Activity,Public Transportation,Community,Minimum School Program Act,LEG,040TRS
2009,1,Massachusetts,Nutrition,Nutrition Standards,School/After School,Student Nutrition and Wellness,LEG,010NUS
2005,1,Illinois,Nutrition,Point of Purchase Promotion,School/After School,Mandatory Physical Education in Schools,LEG,037POP
2002,1,California,Physical Activity,Physical Activity Requirements,School/After School,An Act Addressing Education: Physical Education<br>,LEG,035PAR
2009,1,Hawaii,Nutrition,Farm Direct Foods,Community,Biofuel Facilities,LEG,015FDF
2010,1,Tennessee,Obesity,Menu Labeling,Community,Real Property Taxes,LEG,032MNL
2011,1,New York,Obesity,Appropriations,School/After School,Office Of Nutrition And Fitness,LEG,002APP
2009,1,California,Nutrition,Farmers Markets,Community,Public Health: Food Justice,LEG,016FAM
2009,1,Tennessee,Nutrition,Farmers Markets,Community,Food and Food Products,LEG,016FAM
2009,1,Pennsylvania,Nutrition,Liability and Indemnity,Community,Transportation Code and the Vehicles Code,LEG,030LAI
2009,1,Iowa,Nutrition,Appropriations,Community,Cultural and Entertainment Districts,LEG,002APP
2015,1,Texas,Physical Activity,Media Campaigns,Community,Department of Agriculture Initiatives,LEG,074MAM
2011,1,Alaska,Physical Activity,Pedestrians/Walking,Community,Appropriations,LEG,052PED
2009,1,Mississippi,Nutrition,Disparities/Equity,School/After School,School Buses,LEG,013DEQ
2008,1,Oregon,Nutrition,Farm Direct Foods,School/After School,State Farm and Garden Programs in Schools,LEG,015FDF
2010,1,Illinois,Obesity,Front of Package Labeling,School/After School,School Code,LEG,024FOP
2002,1,California,Physical Activity,Physical Education Requirements,School/After School,An Act Relating to Physical Education.<br>,LEG,036PER
2009,1,California,Obesity,Appropriations,Community,Budget Act of 2009,LEG,002APP
2014,1,Washington,Nutrition,Initiatives and Programs,Early Care and Education,Prenatal Nutrition Education,LEG,053INP
2011,1,California,Nutrition,Appropriations,Community,Food and Agriculture: Omnibus Bill,LEG,002APP
2012,1,Iowa,Nutrition,Initiatives and Programs,Community,An Act Providing for Charitable Food Donations,LEG,053INP
2011,1,New York,Obesity,Menu Labeling,Community,Mixed Use Age Integrated Communities,LEG,032MNL
2009,1,Massachusetts,Obesity,Health Insurance Coverage,School/After School,School Nutrition,LEG,028HIC
2010,1,Florida,Nutrition,Farmers Markets,Restaurant/Retail,Department of Agriculture and Consumer Services,LEG,016FAM
2009,1,Missouri,Obesity,Food Restrictions,School/After School,School Nutritional Standards,LEG,020FOR
2009,1,Alabama,Nutrition,Liability and Indemnity,Community,Public Education,LEG,030LAI
2009,1,Oregon,Physical Activity,Pedestrians/Walking,Community,Nutrition Improvement Zones,LEG,052PED
2011,1,Delaware,Physical Activity,Disabilities,School/After School,Children with Disabilities <br>,REG,011DIS
2011,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Repair and Repaving Of Side Streets,LEG,049BED
2011,1,Minnesota,Nutrition,Incentives,Community,Stadiums,LEG,029INC
2009,1,California,Nutrition,Appropriations,Restaurant/Retail,Public Health: Food Justice,LEG,002APP
2007,1,Pennsylvania,Obesity,Appropriations,Community,Elm Street Program Act of 2004,LEG,002APP
2009,1,Oregon,Nutrition,Food Security,Restaurant/Retail,Menu Labeling,REG,023FOS
2009,1,New Mexico,Obesity,Appropriations,School/After School,School Vegetables,LEG,002APP
2009,1,Rhode Island,Nutrition,Nutrition Standards,Early Care and Education,Residential Child Care Regulations for Licensure,REG,010NUS
2011,1,Missouri,Nutrition,Fruits and Vegetables,Restaurant/Retail,County Water Supply Lake Authority,LEG,025FAV
2014,1,Massachusetts,Nutrition,School Nutrition,School/After School,School Nutrition Education,LEG,043SNU
2011,1,New York,Nutrition,Farm Direct Foods,Community,Community Food Security Program,LEG,015FDF
2011,1,California,Physical Activity,Pedestrians/Walking,School/After School,Safe Routes to School,LEG,052PED
2011,1,Washington,Nutrition,Food Assistance Programs,Medical and/or Hospital,Designation of the Medicaid Single State Agency,LEG,003FAP
2011,1,New York,Nutrition,Fruits and Vegetables,Community,Retail Farm Operations<br>,LEG,025FAV
2014,4,District of Columbia,Nutrition,Task Forces/Councils,Community,Food Policy Council,LEG,047TFC
2011,1,Nevada,Obesity,Appropriations,Restaurant/Retail,Fee on Sales by Fast Food Businesses,LEG,002APP
2011,1,New Jersey,Nutrition,Healthier Food Retail and Food Deserts,Community,An Act Concerning Funding of the New Jersey Food Access Initiative <br>,LEG,021HFR
2009,1,Minnesota,Nutrition,School Nutrition,Community,Human Services,LEG,043SNU
2011,1,New Mexico,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles and Bicycle Passing,LEG,049BED
2009,1,Texas,Nutrition,Breastfeeding,Work Place,Breast Feeding Rights,LEG,007BFD
2010,1,District of Columbia,Nutrition,Access to Healthy Foods,Community,Supermarket Tax Abatement,LEG,001AHF
2011,1,Washington,Physical Activity,"Parks, Recreation and Trails",Community,Categorical Exemptions for Development,LEG,034PRT
2005,1,California,Obesity,Initiatives and Programs,Work Place,Senate Concurrent  Resolution,LEG,053INP
2010,1,District of Columbia,Physical Activity,"Parks, Recreation and Trails",Community,Use Category Regulations,REG,034PRT
2010,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2010,1,Hawaii,Obesity,Appropriations,Community,State Nutrition,LEG,002APP
2009,1,Louisiana,Obesity,Incentives,Community,Video Games Tax,LEG,029INC
2011,1,New Mexico,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Regulations,LEG,049BED
2003,1,Florida,Physical Activity,"Parks, Recreation and Trails",Community,Regards the Big Bend Historic Paddling Trail,LEG,034PRT
2005,1,Illinois,Physical Activity,Disabilities,School/After School,Physical Education,LEG,011DIS
2012,1,Hawaii,Nutrition,Access to Healthy Foods,Community,An Act Related to Hawaii-grown Produce<br>,LEG,001AHF
2009,1,Texas,Obesity,Body Mass Index (BMI),School/After School,Student Physical Fitness,LEG,006BMI
