Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2006,1,Arizona,Obesity,Disparities/Equity,School/After School,Physical Education Pilot Program,LEG,013DEQ
2009,1,Illinois,Obesity,Appropriations,School/After School,General Revenue Fund Appropriation,LEG,002APP
2007,1,California,Nutrition,Disparities/Equity,School/After School,Education,LEG,013DEQ
2012,1,New York,Obesity,Menu Labeling,School/After School,Relates to Obesity Prevention<br>,LEG,032MNL
2012,1,West Virginia,Nutrition,Access to Healthy Foods,Community,Senior Farmersâ Market Nutrition Program Fund<br>,LEG,001AHF
2011,1,Maine,Nutrition,Fruits and Vegetables,Restaurant/Retail,Farmers Markets and Electronic Fund Transfer,LEG,025FAV
2009,1,Massachusetts,Obesity,Body Mass Index (BMI),School/After School,Transportation System Reform,LEG,006BMI
2009,1,Michigan,Nutrition,Appropriations,Early Care and Education,Childrens and Adult Foster Care Camps,REG,002APP
2009,1,Oregon,Physical Activity,Bicycling,Community,Use of State Highway Fund Moneys,LEG,005BIK
2011,1,North Carolina,Obesity,Task Forces/Councils,School/After School,Child Nutrition Program Changes,LEG,047TFC
2011,1,North Carolina,Nutrition,Nutrition Standards,School/After School,Childhood Obesity Legislative Task Force,LEG,010NUS
2014,1,Massachusetts,Physical Activity,Appropriations,Community,Appropriations for bicycle and pedestrian paths,LEG,002APP
2010,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation,LEG,049BED
2001,1,New York,Nutrition,Disparities/Equity,Community,An Act to Implement Language Qualifying Appropriations<br>,LEG,013DEQ
2009,1,Vermont,Nutrition,Farmers Markets,School/After School,Economic Development,LEG,016FAM
2012,1,Mississippi,Obesity,Health Insurance Coverage,Community,Requirements for Medicare Beneficiaries<br>,LEG,028HIC
2010,1,New Jersey,Nutrition,Trans Fats,Community,Health and Fitness Club Fees,LEG,050FAT
2010,1,Michigan,Nutrition,School Nutrition,School/After School,School Grant Program,LEG,043SNU
2010,1,Texas,Obesity,Marketing Restrictions,Community,2011 Multifamily Housing Revenue Bond Rules,REG,019MAR
2011,1,California,Obesity,Menu Labeling,Community,Local Development,LEG,032MNL
2011,1,New York,Nutrition,Food Security,Community,Community Food Security Program,LEG,023FOS
2011,1,Oregon,Nutrition,Agriculture and Farming,Restaurant/Retail,Nutrition,LEG,017AGF
2011,1,Minnesota,Physical Activity,Public Safety,Community,Capital Improvements,LEG,039SAF
2007,1,Tennessee,Nutrition,School Nutrition,School/After School,Department of Education,LEG,043SNU
2009,1,South Carolina,Physical Activity,Physical Education Requirements,School/After School,Physical Education,LEG,036PER
2009,1,Mississippi,Nutrition,Appropriations,School/After School,Body Mass Index,LEG,002APP
2015,1,Minnesota,Physical Activity,Bicycling,Community,The Active Transportation Competitive Grant Program,LEG,005BIK
2010,1,New York,Obesity,Appropriations,Community,New York State Infrastructure Development Bank,LEG,002APP
2010,1,Rhode Island,Obesity,Incentives,Community,Taxation,LEG,029INC
2009,1,Vermont,Nutrition,Access to Healthy Foods,Community,Farmers Markets,LEG,001AHF
2010,1,New York,Nutrition,Appropriations,Community,Greenmarket Definition,LEG,002APP
2009,1,Louisiana,Obesity,Menu Labeling,Community,Income Tax Credit,LEG,032MNL
2011,1,Mississippi,Nutrition,Appropriations,Community,Nonprofit Organizations Sales Tax,LEG,002APP
2010,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,Public Schools,LEG,015FDF
2009,1,Georgia,Physical Activity,Pedestrians/Walking,School/After School,Regional Planning,REG,052PED
2013,1,New Mexico,Physical Activity,"Parks, Recreation and Trails",Community,Relating to Capital Expenditures,LEG,034PRT
2009,1,California,Physical Activity,Appropriations,School/After School,2009-10 Budget,LEG,002APP
2009,1,Florida,Obesity,Appropriations,School/After School,High School Graduation,LEG,002APP
2011,1,Nevada,Physical Activity,Bicycling,Community,Overtaking Bicycles,LEG,005BIK
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,Taxation,LEG,013DEQ
2010,1,Mississippi,Nutrition,Farm Direct Foods,Community,Department of Agriculture and Commerce,LEG,015FDF
2011,1,New York,Nutrition,Food Policy Councils,Community,Commissioners of Agriculture and Economic Development,LEG,022FPC
2009,1,Idaho,Nutrition,Appropriations,Medical and/or Hospital,Detoxification/Mental Health Diversion Units,REG,002APP
2010,1,Illinois,Nutrition,Access to Healthy Foods,Community,Food for Families,LEG,001AHF
2010,1,Maryland,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Health Disparities,LEG,018CFP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Aspartame,LEG,001AHF
2012,3,California,Physical Activity,Safe Routes to Schools,School/After School,An Act Relating to Transportation,LEG,041SRS
2007,1,Georgia,Physical Activity,Disabilities,School/After School,House Resolution  <br>,LEG,011DIS
2011,1,Hawaii,Obesity,Appropriations,School/After School,Public Safety,LEG,002APP
2011,1,Nevada,Obesity,Appropriations,School/After School,Trans Fats at Public Schools,LEG,002APP
2011,1,Tennessee,Physical Activity,Bicycling,Community,An Act Relating to the Construction of Facilities and Trails <br>,LEG,005BIK
2011,1,California,Obesity,Sugar Sweetened Beverages,School/After School,Taxation: Sweetened Beverage Tax: Children's Health,LEG,046SSB
2010,1,California,Obesity,Liability and Indemnity,Restaurant/Retail,Taxation: Sweetened Beverage Tax: Childrens Health Fund,LEG,030LAI
2010,1,Iowa,Obesity,Appropriations,School/After School,Nonpublic School,LEG,002APP
2010,1,Minnesota,Nutrition,Food Assistance Programs,Community,Human Services,LEG,003FAP
2013,1,Wyoming,Nutrition,Farm Direct Foods,Community,Potential to Create More Jobs through Agribusiness,LEG,015FDF
2009,1,New York,Physical Activity,Public Safety,Community,Moderate Rehabilitation Project,LEG,039SAF
2011,1,Maine,Physical Activity,Pedestrians/Walking,Community,Commuter and Passenger Rail Transportation,LEG,052PED
2011,1,Pennsylvania,Nutrition,School Nutrition,Community,Payment of Bills From the General Fund,LEG,043SNU
2011,1,Mississippi,Nutrition,Trans Fats,Medical and/or Hospital,Wellness Council Activities,LEG,050FAT
2010,1,Oregon,Obesity,Appropriations,Community,Senior Farm Direct Nutrition Program,REG,002APP
2005,1,Kansas,Obesity,Sugar Sweetened Beverages,School/After School,Food and Beverages Available to Students,LEG,046SSB
2010,1,Idaho,Obesity,Appropriations,Restaurant/Retail,Locally Grown Food Productions,LEG,002APP
2009,1,Michigan,Physical Activity,Pedestrians/Walking,Community,Transportation Infrastructure Options,LEG,052PED
2009,1,Louisiana,Obesity,Appropriations,Community,Supplemental Appropriations,LEG,002APP
2011,1,Montana,Nutrition,Appropriations,Community,Cigarette Tax,LEG,002APP
2011,1,Kentucky,Physical Activity,Pedestrians/Walking,Community,Tax Increment Financing,LEG,052PED
2011,1,Mississippi,Nutrition,Appropriations,Restaurant/Retail,Fruits and Vegetables Sales Tax,LEG,002APP
2011,1,Washington,Obesity,Appropriations,Community,State Environmental Policy Act Process,LEG,002APP
2010,1,Georgia,Nutrition,Fruits and Vegetables,School/After School,Supplemental Appropriations,LEG,025FAV
2009,1,California,Obesity,Appropriations,School/After School,2009-10 Budget,LEG,002APP
2011,1,Minnesota,Physical Activity,Access to Recreational Opportunities,School/After School,Health,LEG,004ARO
2011,1,Mississippi,Nutrition,Incentives,School/After School,Sweetened Beverages and Syrups Tax,LEG,029INC
2001,1,Vermont,Physical Activity,Appropriations,Community,Transportation Capital Program,LEG,002APP
2010,1,New Jersey,Obesity,Appropriations,Community,Municipal Borders,LEG,002APP
2009,1,Florida,Obesity,Menu Labeling,Community,Community Development Districts,LEG,032MNL
2009,1,New York,Physical Activity,Incentives,Community,Income Tax Credit,LEG,029INC
2011,1,North Carolina,Nutrition,Nutrition Standards,School/After School,Healthy Schools Act,LEG,010NUS
2009,1,New York,Nutrition,Incentives,Restaurant/Retail,Tax on Beverage Syrups and Soft Drinks,LEG,029INC
2014,3,Missouri,Nutrition,Farmers Markets,Restaurant/Retail,Sales Tax Exemption and SNAP use at Farmers Markets,LEG,016FAM
2011,1,District of Columbia,Physical Activity,Task Forces/Councils,Community,An Act Concerning Wellness,LEG,047TFC
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Regional Mobility Authorities,LEG,006BMI
2009,1,Florida,Obesity,Appropriations,School/After School,Healthy and Fit Florida Act,LEG,002APP
2011,1,Texas,Nutrition,Vending,School/After School,School District Assess the Physical Fitness of Students,LEG,051VEN
2009,1,Massachusetts,Nutrition,Farmers Markets,Restaurant/Retail,Electronic Benefit Transfer Farmers Market Project,LEG,016FAM
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Regulations,LEG,049BED
2010,1,Hawaii,Nutrition,Liability and Indemnity,Community,Aliomanu Road Reconstruction,LEG,030LAI
2013,1,Minnesota,Physical Activity,Bicycling,School/After School,Appropriating Monies for Transportation,LEG,005BIK
2010,1,Washington,Nutrition,Medical Care,Community,Complete Streets Grant Program,LEG,026MEC
2009,1,Iowa,Nutrition,Appropriations,Community,Appropriation for Agriculture and Natural Resources,LEG,002APP
2009,1,Michigan,Obesity,Body Mass Index (BMI),Community,Investment Zones,LEG,006BMI
2009,1,Minnesota,Nutrition,Medical Care,Community,Natural Resources,LEG,026MEC
2013,1,New York,Nutrition,Incentives,Work Place,An Act to Amend the Insurance Law and the Public Health Law,LEG,029INC
2010,1,Illinois,Nutrition,Access to Healthy Foods,School/After School,Fresh Produce in Schools,LEG,001AHF
2005,1,Illinois,Physical Activity,Disabilities,School/After School,Mandatory Physical Education in Schools,LEG,011DIS
2009,1,Massachusetts,Nutrition,Farmers Markets,Community,Farm Produce to Needy Persons,LEG,016FAM
2011,1,West Virginia,Nutrition,School Nutrition,School/After School,Parents Or the School to Serve Sweets With Consent,LEG,043SNU
2011,1,Missouri,Nutrition,Breastfeeding,Community,Breast Feeding Restriction Prohibitions,LEG,007BFD
2012,1,Ohio,Obesity,Initiatives and Programs,Community,An Act Amending Laws Governing Local Governments<br>,LEG,053INP
2009,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2011,1,Texas,Nutrition,Disparities/Equity,Work Place,Interagency Obesity Council,LEG,013DEQ
2009,1,Colorado,Nutrition,Food Assistance Programs,Community,Incentives Wellness and Prevention Program,LEG,003FAP
2010,1,Missouri,Nutrition,Media Campaigns,School/After School,City of Arnold,LEG,031MDC
2010,1,Florida,Obesity,Menu Labeling,Community,Spring Lake Improvement District,LEG,032MNL
2009,1,Maryland,Obesity,Liability and Indemnity,Community,Health Insurance,LEG,030LAI
2010,1,West Virginia,Nutrition,Agriculture and Farming,Community,Budget Bill,LEG,017AGF
2009,1,Tennessee,Physical Activity,Public Transportation,Community,Safety Department,LEG,040TRS
2010,1,Arizona,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Transaction Privilege Tax and Soft Drinks,LEG,021HFR
2007,1,Rhode Island,Nutrition,Appropriations,School/After School,Student Investment Initiative,LEG,002APP
2009,1,Massachusetts,Obesity,Food Restrictions,School/After School,Food Policy Council,LEG,020FOR
2010,1,Mississippi,Nutrition,Fruits and Vegetables,Restaurant/Retail,Sales Tax,LEG,025FAV
2007,1,Massachusetts,Obesity,Menu Labeling,Community,Supplemental Appropriations,LEG,032MNL
2001,1,Arizona,Nutrition,Liability and Indemnity,School/After School,Children's Physical Activity Grant,LEG,030LAI
2011,1,Maine,Obesity,Body Mass Index (BMI),Community,Future Bond Program,REG,006BMI
2011,1,Nebraska,Nutrition,Appropriations,Community,Supplemental Nutrition Assistance Program,LEG,002APP
2011,1,Texas,Obesity,Appropriations,Community,Department Advisory Committees,REG,002APP
2010,1,Georgia,Nutrition,Appropriations,Restaurant/Retail,Intrastate Commerce,LEG,002APP
2007,1,North Carolina,Nutrition,Initiatives and Programs,School/After School,Appropriations Act of 2007,LEG,053INP
2009,1,Pennsylvania,Obesity,Disparities/Equity,School/After School,Secondary School Athletics Equity Disclosure,LEG,013DEQ
2013,1,New York,Obesity,Initiatives and Programs,Work Place,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,053INP
2010,1,Mississippi,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Sales Tax,LEG,021HFR
2011,1,Iowa,Obesity,Appropriations,School/After School,Local Foods,LEG,002APP
2002,1,District of Columbia,Physical Activity,Bicycling,Community,An Act to Amend the Compulsory/No Fault Motor Vehicle Insurance Act of 1982<br>,LEG,005BIK
2010,1,Utah,Physical Activity,Public Transportation,Community,Public School Funding,LEG,040TRS
2010,1,Massachusetts,Obesity,Menu Labeling,Community,Economic Development Reorganization,LEG,032MNL
2010,1,North Carolina,Obesity,Menu Labeling,Community,North Carolina Sustainable Communities Task Force,LEG,032MNL
2011,1,Oregon,Physical Activity,Built Environment and Street-Scale Design,Community,Failure to Obey a Traffic Control Device,LEG,049BED
2017,1,Illinois,Nutrition,Access to Healthy Foods,Community,FOODâHEALTHY INCENTIVES PROGRAMâLOCAL,LEG,001AHF
2009,1,Washington,Nutrition,Liability and Indemnity,School/After School,Transportation Appropriations,LEG,030LAI
2012,1,Illinois,Nutrition,Breastfeeding,Medical and/or Hospital,An Act Concerning Health<br>,LEG,007BFD
2010,1,Arizona,Physical Activity,School Siting,Early Care and Education,Child Care Facilities Licensing Requirements,REG,042SIT
2009,1,Maryland,Obesity,Menu Labeling,Restaurant/Retail,Public Health,LEG,032MNL
2012,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,School/After School,Resolution to designate Septembr 2012 as Childhood Obesity Awareness Month,LEG,049BED
2009,1,Wisconsin,Physical Activity,Appropriations,Community,Budget Act,LEG,002APP
2009,1,California,Nutrition,Fruits and Vegetables,Community,Budget Act of 2009,LEG,025FAV
2010,1,Connecticut,Nutrition,Fruits and Vegetables,Restaurant/Retail,"Farms, Food and Jobs",LEG,025FAV
2010,1,Rhode Island,Obesity,Menu Labeling,Restaurant/Retail,Food and Drugs,LEG,032MNL
2010,1,Rhode Island,Nutrition,Food Assistance Programs,Community,Special Supplemental Nutrition Program,REG,003FAP
2014,1,West Virginia,Physical Activity,Initiatives and Programs,School/After School,Healthy Children and Healthy Communities Act,LEG,053INP
2011,1,New York,Physical Activity,"Parks, Recreation and Trails",Community,Objects Or Purposes for Which Certain Bonds Were Issued,LEG,034PRT
2011,1,Hawaii,Nutrition,Food Security,Community,Important Agricultural Lands,LEG,023FOS
2009,1,Texas,Nutrition,Appropriations,Community,Child Nutritious Food Access,LEG,002APP
2009,1,Hawaii,Obesity,Appropriations,Community,Complete Streets and Roads and Highways,LEG,002APP
2009,1,Ohio,Obesity,Sugar Sweetened Beverages,School/After School,Food and Beverages Nutritional Standards,LEG,046SSB
2010,1,Massachusetts,Obesity,Menu Labeling,School/After School,School Nutrition,LEG,032MNL
2009,1,Tennessee,Physical Activity,Appropriations,Community,Public Planning,LEG,002APP
2009,1,Hawaii,Physical Activity,Bicycling,Community,School Traffic Safety,LEG,005BIK
2009,1,Maryland,Obesity,Appropriations,Community,Vehicle Laws,LEG,002APP
2011,1,Tennessee,Nutrition,Farm Direct Foods,Restaurant/Retail,Public Funds and Financing,LEG,015FDF
2011,1,Rhode Island,Obesity,Task Forces/Councils,Community,State Affairs and Government,LEG,047TFC
2010,1,Alabama,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Department,LEG,049BED
2011,1,Mississippi,Nutrition,Access to Healthy Foods,Restaurant/Retail,Sales Tax,LEG,001AHF
2011,1,New York,Nutrition,Fruits and Vegetables,Community,Community Gardens in the State of New York As Parkland,LEG,025FAV
2010,1,Colorado,Nutrition,Fruits and Vegetables,School/After School,Boces School Food Program,LEG,025FAV
2009,1,Washington,Obesity,Appropriations,Community,Capital Budget,LEG,002APP
2011,1,Massachusetts,Nutrition,Food Security,Community,Labeling of Food,LEG,023FOS
