Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2014,4,New Jersey,Nutrition,Incentives,School/After School,Breakfast After the Bell Incentive Fund,LEG,029INC
2011,1,Texas,Obesity,Appropriations,Restaurant/Retail,Raw Milk Product Regulations,LEG,002APP
2010,1,Illinois,Nutrition,Incentives,Community,Municipal Code,LEG,029INC
2010,1,Massachusetts,Obesity,Appropriations,Community,Athol Conservation Land,LEG,002APP
2010,1,Maryland,Nutrition,Farmers Markets,Community,Program Open Space,LEG,016FAM
2011,1,Massachusetts,Obesity,Menu Labeling,Community,Additional Affordable Housing Units,LEG,032MNL
2010,1,District of Columbia,Obesity,Appropriations,Restaurant/Retail,Supermarket Tax Exemptions,LEG,002APP
2011,1,California,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Local Taxation: Counties: School Districts,LEG,046SSB
2008,1,Maryland,Physical Activity,Physical Activity Requirements,School/After School,Physical Education Requirements in Public Schools,LEG,035PAR
2011,1,Missouri,Nutrition,Task Forces/Councils,Restaurant/Retail,Agriculture,LEG,047TFC
2009,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicle Laws,LEG,049BED
2002,1,New York,Physical Activity,Public Safety,Community,Scooter Helmet Requirements for Minors,LEG,039SAF
2009,1,Washington,Physical Activity,Safe Routes to Schools,Community,Economic Stimulus,LEG,041SRS
2009,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2004,1,Mississippi,Obesity,Task Forces/Councils,Community,Advisory Council On Hepatitis C,LEG,047TFC
2009,1,New York,Nutrition,Agriculture and Farming,Community,Partial Deduction Of Interest Income,LEG,017AGF
2011,1,Montana,Nutrition,Appropriations,Community,Regulation of Retail Food Establishment Exemptions,LEG,002APP
2012,2,Illinois,Nutrition,Appropriations,Community,An Act Making Appropriations,LEG,002APP
2009,1,Texas,Obesity,Food Restrictions,Community,Fresh Produce Availability Program,LEG,020FOR
2013,2,Maryland,Nutrition,Disparities/Equity,Community,Study of the Implementation of a Hub and Spoke Program in the Southern Maryland Region,LEG,013DEQ
2010,1,Hawaii,Obesity,Food Restrictions,School/After School,Nutritious Meal Programs,LEG,020FOR
2011,1,Florida,Physical Activity,School Siting,School/After School,Growth Management,LEG,042SIT
2011,1,New York,Obesity,Appropriations,School/After School,Sale of Certain Foods in Vending Machines,LEG,002APP
2011,1,Rhode Island,Nutrition,Appropriations,Community,State Affairs and Government,LEG,002APP
2011,1,Hawaii,Obesity,Food Restrictions,Restaurant/Retail,Aspartame,LEG,020FOR
2011,1,Missouri,Physical Activity,Incentives,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,029INC
2011,1,Massachusetts,Nutrition,Appropriations,Community,Environmental and Health Impact Reports,LEG,002APP
2009,1,New York,Nutrition,Appropriations,Restaurant/Retail,Tax Exemptions for Low Priced Food and Beverages,LEG,002APP
2011,1,Washington,Obesity,Body Mass Index (BMI),Community,Process for the Payment of Impact Fees,LEG,006BMI
2011,1,Arkansas,Nutrition,Agriculture and Farming,Community,Sustainable Agriculture,LEG,017AGF
2010,1,Mississippi,Nutrition,Agriculture and Farming,Community,Farmers Markets,LEG,017AGF
2013,1,Texas,Nutrition,Food Assistance Programs,Community,An Act Relating to Advertising by Retailers Participating in the Supplemental Nutrition Assistance Program,LEG,003FAP
2009,1,Ohio,Obesity,Task Forces/Councils,School/After School,Nutritional Standards,LEG,047TFC
2009,1,Vermont,Obesity,Menu Labeling,Community,Economic Development,LEG,032MNL
2009,1,New York,Nutrition,Incentives,School/After School,School Lunch Program,LEG,029INC
2008,1,Virginia,Nutrition,Incentives,Medical and/or Hospital,Chronic Diseases,LEG,029INC
2002,1,Virginia,Physical Activity,Task Forces/Councils,Community,Statewide Pedestrian Plan,LEG,047TFC
2010,1,New York,Nutrition,Appropriations,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,002APP
2011,1,Maine,Nutrition,Appropriations,Restaurant/Retail,Farm Food Products Licensing Requirements,LEG,002APP
2011,1,Florida,Obesity,Health Insurance Coverage,Medical and/or Hospital,Medicaid Waiver Program,LEG,028HIC
2011,1,Illinois,Physical Activity,Public Safety,Community,Tax Increment Allocation Redevelopment Act,LEG,039SAF
2003,1,South Carolina,Nutrition,Medical Care,School/After School,Municipal and County Governing Bodies,LEG,026MEC
2010,1,Mississippi,Nutrition,Trans Fats,School/After School,State Board Policy 4011,REG,050FAT
2003,1,California,Nutrition,Appropriations,School/After School,School District Governing Boards: Contracts,LEG,002APP
2013,1,California,Physical Activity,Appropriations,School/After School,Budget Act of 2013,LEG,002APP
2011,1,Mississippi,Nutrition,School Nutrition,Community,Sweetened Beverages and Syrups Tax,LEG,043SNU
2010,1,Hawaii,Nutrition,Appropriations,Community,Government,LEG,002APP
2010,1,Florida,Nutrition,Appropriations,School/After School,School Wellness and Physical Education Policies,LEG,002APP
2010,1,Vermont,Nutrition,School Nutrition,School/After School,School Lunch Program,LEG,043SNU
2009,1,Massachusetts,Nutrition,Appropriations,Community,Massachusetts Food Policy Council,LEG,002APP
2009,1,New York,Nutrition,Farmers Markets,Community,Appropriations for Support of Government,LEG,016FAM
2011,1,Nebraska,Nutrition,Access to Healthy Foods,Restaurant/Retail,Nebraska Healthy Food Financing Initiative Act,LEG,001AHF
2007,1,Vermont,Nutrition,Farm Direct Foods,School/After School,Local Foods,LEG,015FDF
2009,1,Pennsylvania,Obesity,Disparities/Equity,School/After School,Interscholastic Athletic Opportunities,LEG,013DEQ
2011,1,Texas,Nutrition,Task Forces/Councils,School/After School,Coordinated Health Program,LEG,047TFC
2011,1,Hawaii,Nutrition,Vending,Medical and/or Hospital,Tax Credits,LEG,051VEN
2013,1,New York,Nutrition,Access to Healthy Foods,Community,An Act to Amend the Agriculture and Markets Law,LEG,001AHF
2011,1,New York,Nutrition,Appropriations,School/After School,Sale of Certain Foods in Vending Machines,LEG,002APP
2009,1,Pennsylvania,Nutrition,Disparities/Equity,Community,Municipalities Planning Code,LEG,013DEQ
2004,1,New Mexico,Physical Activity,Task Forces/Councils,School/After School,Childhood Obesity,LEG,047TFC
2011,1,Hawaii,Physical Activity,Public Transportation,Community,Hybrid Bicycles,LEG,040TRS
2013,1,New York,Nutrition,Breastfeeding,Work Place,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,007BFD
2013,1,Massachusetts,Physical Activity,Physical Activity Requirements,School/After School,An Act to Reduce Childhood Obesity,LEG,035PAR
2010,1,Hawaii,Nutrition,School Nutrition,School/After School,Farm to School Models,LEG,043SNU
2011,1,West Virginia,Nutrition,Appropriations,Community,Food Tax Increasing the Tax on Nonintoxicating Beer,LEG,002APP
2010,1,Arizona,Nutrition,Healthier Food Retail and Food Deserts,Early Care and Education,Child Care Facilities Licensing Requirements,REG,021HFR
2009,1,Vermont,Nutrition,Farmers Markets,School/After School,Farmers Markets,LEG,016FAM
2011,1,New York,Obesity,Disparities/Equity,School/After School,Chancellor of City School District,LEG,013DEQ
2009,1,Michigan,Nutrition,Farmers Markets,Community,Flea Markets,LEG,016FAM
2010,1,New Hampshire,Nutrition,Liability and Indemnity,Community,HOME Rental Housing Production Program,REG,030LAI
2011,1,Missouri,Obesity,Marketing Restrictions,Community,Streamlined Sales and Use Tax Agreement,LEG,019MAR
2011,1,Oregon,Nutrition,Appropriations,Community,Approval of Special Events on Farmlands,LEG,002APP
2011,1,California,Obesity,Appropriations,Community,Community Development: Plan Consistency,LEG,002APP
2010,1,Oklahoma,Nutrition,Agriculture and Farming,Community,The Department Of Human Services,LEG,017AGF
2003,1,Louisiana,Nutrition,Food Security,Community,An Act Making Appropriations,LEG,023FOS
2011,1,California,Physical Activity,Bicycling,Community,An Act Relating to Transportation<br>,LEG,005BIK
2009,1,Florida,Obesity,Access to Drinking Water,Restaurant/Retail,Obesity Prevention,LEG,014ADW
2003,1,Pennsylvania,Physical Activity,Appropriations,Community,Budget Appropriation,LEG,002APP
2009,1,New York,Obesity,Appropriations,Community,State Smart Growth Public Infrastructure Policy Act,LEG,002APP
2012,1,Hawaii,Nutrition,Farm Direct Foods,Community,An Act Relating to Agricultural Policy<br>,LEG,015FDF
2011,1,Oregon,Physical Activity,"Parks, Recreation and Trails",Community,Healthy Lifestyles for Children,LEG,034PRT
2010,1,Maryland,Nutrition,Farm Direct Foods,Restaurant/Retail,Poultry and Rabbits,LEG,015FDF
2011,1,Pennsylvania,Obesity,Access to Drinking Water,School/After School,School Foods Reform,LEG,014ADW
2011,1,Ohio,Nutrition,Appropriations,Community,Ohio Works Progress Administration,LEG,002APP
2010,1,Oregon,Nutrition,Nutrition Standards,Community,Adult Foster Homes for Individuals,REG,010NUS
2011,1,New York,Physical Activity,"Parks, Recreation and Trails",Work Place,Governors Council on Physical Fitness,LEG,034PRT
2009,1,New York,Obesity,Menu Labeling,Community,Smart Growth Interagency Task Force,LEG,032MNL
2008,1,Virginia,Nutrition,School Nutrition,Community,Plan for Aging,LEG,043SNU
2015,1,Maryland,Nutrition,Task Forces/Councils,School/After School,Sugar-Free Schools Act,LEG,047TFC
2010,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Southeast Federal Center and Yards,LEG,021HFR
2011,1,Missouri,Nutrition,Agriculture and Farming,Community,Agriculture,LEG,017AGF
2010,1,District of Columbia,Obesity,Appropriations,Community,Budget Support Congressional Review,LEG,002APP
2010,1,Texas,Physical Activity,Public Transportation,Community,Planning And Development Of Transportation Projects,REG,040TRS
2010,1,Massachusetts,Nutrition,Appropriations,Medical and/or Hospital,Fiscal Year 2011 Budget,LEG,002APP
2011,1,Oregon,Physical Activity,Physical Activity Requirements,Community,Healthy Lifestyles for Children,LEG,035PAR
2010,1,Florida,Obesity,Food Restrictions,School/After School,School Food Service Programs,LEG,020FOR
2010,1,Missouri,Obesity,Appropriations,Community,Healthy Workplace Recognition Program,LEG,002APP
2011,1,Colorado,Nutrition,Agriculture and Farming,Community,Local Foods to Local Markets,LEG,017AGF
2011,1,Illinois,Nutrition,Medical Care,Community,Road Funds,LEG,026MEC
2010,1,District of Columbia,Nutrition,Incentives,Restaurant/Retail,Food Environmental and Economic Development,LEG,029INC
2009,1,Iowa,Nutrition,Medical Care,Community,Operation of Bicycles,LEG,026MEC
2011,1,Massachusetts,Obesity,Food Restrictions,Work Place,Nutrition in Government Buildings,LEG,020FOR
2011,1,Kentucky,Nutrition,Appropriations,Restaurant/Retail,Legislative Resolution,LEG,002APP
2011,1,Oregon,Nutrition,Farm Direct Foods,School/After School,An Act Relating to Oregon Farm-to-School and School Garden Program<br>,LEG,015FDF
2005,1,Tennessee,Obesity,Appropriations,Community,Child Nutrition and Wellness,LEG,002APP
2010,1,Washington,Nutrition,Farmers Markets,Restaurant/Retail,Property Tax Exemption,LEG,016FAM
2010,1,North Carolina,Nutrition,Farmers Markets,Community,Electronic Funds and Farmers Markets,LEG,016FAM
2011,1,Illinois,Nutrition,Appropriations,School/After School,School Code,LEG,002APP
2010,1,Washington,Obesity,Appropriations,Community,Transit Agency Financing,LEG,002APP
2011,1,Massachusetts,Nutrition,Farmers Markets,Restaurant/Retail,Labeling of Food,LEG,016FAM
2011,1,Texas,Obesity,Menu Labeling,School/After School,School Food Information,LEG,032MNL
2011,1,North Carolina,Physical Activity,Media Campaigns,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,031MDC
2010,1,District of Columbia,Nutrition,Appropriations,Restaurant/Retail,Southeast Federal Center,LEG,002APP
2009,1,District of Columbia,Physical Activity,Public Safety,Community,Neighborhood Economic Development Corporation,LEG,039SAF
2009,1,Indiana,Obesity,Appropriations,Community,Food Stamps At Farmers Markets,LEG,002APP
2011,1,Virginia,Physical Activity,Public Transportation,Community,Fort Belvoir Improved Public Transportation Study,LEG,040TRS
2010,1,Vermont,Obesity,Liability and Indemnity,Community,Smart Taxes,LEG,030LAI
2007,1,New York,Obesity,Body Mass Index (BMI),School/After School,Budget Bill<br>,LEG,006BMI
2011,1,Massachusetts,Obesity,Health Insurance Coverage,School/After School,Public Access to State Funded School Buildings,LEG,028HIC
2009,1,Minnesota,Nutrition,Task Forces/Councils,Community,Agriculture,LEG,047TFC
2003,1,North Carolina,Nutrition,Agriculture and Farming,School/After School,2004 Appropriations Act,LEG,017AGF
2009,1,Oregon,Physical Activity,Pedestrians/Walking,Community,Designation of Scenic and Regional Trails,REG,052PED
2011,1,Virginia,Nutrition,Access to Healthy Foods,School/After School,Purchase of State Grown Food Products,LEG,001AHF
2010,1,Minnesota,Obesity,Appropriations,Community,Transportation,LEG,002APP
2011,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,Tax Increment Allocation Redevelopment Act,LEG,049BED
2010,1,Illinois,Nutrition,Medical Care,School/After School,Share the Road,LEG,026MEC
2012,1,California,Nutrition,Food Security,Community,An Act Relating to Land Use<br>,LEG,023FOS
2010,1,Hawaii,Nutrition,Medical Care,Community,Bicycle Operation,LEG,026MEC
2011,1,Louisiana,Nutrition,Food Assistance Programs,Community,Senate,LEG,003FAP
2010,1,Hawaii,Nutrition,Appropriations,Community,Breastfeeding Encouragement Among Mothers,LEG,002APP
2011,1,New Hampshire,Nutrition,Task Forces/Councils,Community,An Act on Leasing Land to Farmers<br>,LEG,047TFC
2013,1,Idaho,Obesity,Disparities/Equity,Medical and/or Hospital,Medicaid Basic Plan Benefit,REG,013DEQ
2009,1,Florida,Obesity,Body Mass Index (BMI),Community,Community Affairs,LEG,006BMI
2005,1,Washington,Physical Activity,Health Impact Assessment,Community,Interagency Council on Health Disparities,LEG,027HIA
2009,1,Massachusetts,Physical Activity,Public Transportation,Community,Transportation System Modernization,LEG,040TRS
2007,1,Georgia,Physical Activity,Bicycling,Community,Senate Resolution,LEG,005BIK
2011,1,Wisconsin,Obesity,Appropriations,Community,Tax Incremental Financing Districts,LEG,002APP
2011,1,Maine,Nutrition,Task Forces/Councils,Work Place,Individual and Small Group Health Plans,LEG,047TFC
2009,1,Massachusetts,Physical Activity,Task Forces/Councils,School/After School,Local School Health Advisory Councils,LEG,047TFC
2011,1,Texas,Obesity,Front of Package Labeling,School/After School,Sweetened Beverages Tax,LEG,024FOP
2011,1,Missouri,Nutrition,Vending,Community,Farm to Table Advisory Board,LEG,051VEN
2010,1,Connecticut,Obesity,Liability and Indemnity,Restaurant/Retail,Vending Machine Sales,LEG,030LAI
2015,1,New York,Physical Activity,Bicycling,Work Place,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,005BIK
2011,1,Minnesota,Nutrition,Farm Direct Foods,Restaurant/Retail,Agriculture,LEG,015FDF
2010,1,New York,Nutrition,Agriculture and Farming,Community,Reduction of Farm Based Taxes,LEG,017AGF
2010,1,Kentucky,Nutrition,Point of Purchase Promotion,Restaurant/Retail,Restaurant Display of Caloric Information,LEG,037POP
2011,1,New Mexico,Nutrition,Appropriations,Community,Public Assistance,LEG,002APP
2009,1,Oklahoma,Nutrition,Appropriations,Restaurant/Retail,Revenue And Taxation,LEG,002APP
2011,1,Michigan,Nutrition,Appropriations,Community,Downtown Development Authorities,LEG,002APP
2010,1,Oklahoma,Nutrition,School Nutrition,Community,Public Health And Safety,LEG,043SNU
2013,1,New York,Nutrition,Food Assistance Programs,Restaurant/Retail,Food Retail Establishment Subsidization for Healthy Communities (FRESH Communities) Act,LEG,003FAP
2007,1,Vermont,Nutrition,Appropriations,Community,Agricultural Industry,LEG,002APP
2011,1,Hawaii,Physical Activity,Appropriations,Community,Improvements for the Benefit of the 4th District,LEG,002APP
2011,1,Massachusetts,Nutrition,Fruits and Vegetables,Community,Environmental and Health Impact Reports,LEG,025FAV
2014,2,New York,Physical Activity,Media Campaigns,Community,Physical Fitness and Activity Education Program,LEG,074MAM
2009,1,Illinois,Obesity,Appropriations,Community,Fiscal Year 2010 Appropriations,LEG,002APP
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Midlothian Municipal Management District No. 2,LEG,052PED
2011,1,Texas,Nutrition,School Nutrition,Community,Sweetened Beverages Tax,LEG,043SNU
