Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Wisconsin,Physical Activity,Pedestrians/Walking,Community,Greenhouse Gas Emissions,LEG,052PED
2013,4,Michigan,Nutrition,Access to Healthy Foods,Community,A resolution to declare October 2013 as Harvest Gathering Month in the state of Michigan.,LEG,001AHF
2011,1,Virginia,Physical Activity,Task Forces/Councils,Community,Fort Belvoir Improved Public Transportation Study,LEG,047TFC
2002,1,Virginia,Physical Activity,"Parks, Recreation and Trails",Community,Paradise Creek,LEG,034PRT
2010,1,Mississippi,Nutrition,Appropriations,School/After School,Board Policy 2001 Administrators,REG,002APP
2010,1,Missouri,Nutrition,Incentives,Community,Obesity Commission,LEG,029INC
2011,1,Florida,Nutrition,Appropriations,Work Place,State Employee Health Insurance Benefits,LEG,002APP
2007,1,Texas,Obesity,Task Forces/Councils,School/After School,Diabetes Risk Assessment Program,LEG,047TFC
2009,1,California,Nutrition,Medical Care,Community,Local Planning: Housing Element,LEG,026MEC
2010,1,Rhode Island,Obesity,Body Mass Index (BMI),Community,Towns & Cities,LEG,006BMI
2011,1,New York,Nutrition,Farmers Markets,Restaurant/Retail,Food Commodity in Package Form,LEG,016FAM
2011,1,Utah,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Soft Drink Taxes and Education Funding,LEG,046SSB
2009,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Transportation System Modernization,LEG,052PED
2011,1,Virginia,Nutrition,Nutrition Standards,Restaurant/Retail,Agency Meals Food Standards,LEG,010NUS
2009,1,New York,Nutrition,Liability and Indemnity,Restaurant/Retail,Senior Benefits Card Program,LEG,030LAI
2010,1,District of Columbia,Nutrition,Correctional Facilities Farms Programs,Community,Hospital and Medical Services Corporation,LEG,018CFP
2011,2,Massachusetts,Obesity,Health Insurance Coverage,School/After School,An Act Making Appropriations,LEG,028HIC
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Food Commodity in Package Form,LEG,002APP
2011,1,Virginia,Nutrition,Disparities/Equity,School/After School,Appropriations,LEG,013DEQ
2015,1,New York,Nutrition,Media Campaigns,Early Care and Education,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,074MAM
2009,1,Washington,Nutrition,Farm Direct Foods,Community,Supplemental Operating Appropriations,LEG,015FDF
2009,1,Kentucky,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Nutritional Standards for School Foods,REG,021HFR
2009,1,New Hampshire,Obesity,Food Restrictions,Community,Farmers Markets and Farm Stands,LEG,020FOR
2010,1,New York,Physical Activity,Public Safety,Community,Downstate Revitalization Fund Program,REG,039SAF
2011,1,Colorado,Obesity,Disparities/Equity,School/After School,Physical Activity Expectation in Schools,LEG,013DEQ
2011,1,Connecticut,Nutrition,Appropriations,Restaurant/Retail,Food Service Permit Fee for Farmers Markets,LEG,002APP
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Community,State Public Housing Authority,LEG,037POP
2009,1,Rhode Island,Nutrition,School Nutrition,Medical and/or Hospital,Office of Health Equity,LEG,043SNU
2011,1,Oregon,Nutrition,Food Assistance Programs,Restaurant/Retail,Nutrition,LEG,003FAP
2011,1,Mississippi,Obesity,Body Mass Index (BMI),Medical and/or Hospital,Medicaid,LEG,006BMI
2012,1,California,Nutrition,Healthier Food Retail and Food Deserts,Community,An Act Relating to Land Use<br>,LEG,021HFR
2009,1,Massachusetts,Physical Activity,Bicycling,Community,2010 Supplemental Budget,LEG,005BIK
2001,1,New York,Nutrition,Agriculture and Farming,Community,An Act to Implement Language Qualifying Appropriations<br>,LEG,017AGF
2013,1,Louisiana,Nutrition,Access to Healthy Foods,Medical and/or Hospital,Crisis Receiving Centers Licensing Requirements<br>,REG,001AHF
2010,1,Missouri,Physical Activity,Safe Routes to Schools,School/After School,Department of Revenue Appropriation,LEG,041SRS
2011,1,Hawaii,Physical Activity,Appropriations,Community,Improvements for the Benefit of the 4th District,LEG,002APP
2011,1,Missouri,Nutrition,Agriculture and Farming,School/After School,Farm to Table Advisory Board,LEG,017AGF
2009,1,Alabama,Obesity,Appropriations,Community,Public Education,LEG,002APP
2010,1,New Jersey,Obesity,Disparities/Equity,School/After School,Public School District,LEG,013DEQ
2009,1,Washington,Physical Activity,Safe Routes to Schools,School/After School,Flexibility in the Education System,LEG,041SRS
2005,1,Delaware,Obesity,Disparities/Equity,School/After School,Physical Activity,LEG,013DEQ
2011,1,Hawaii,Nutrition,Task Forces/Councils,Work Place,Tax Credits,LEG,047TFC
2010,1,New York,Nutrition,Disparities/Equity,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,013DEQ
2007,1,California,Obesity,Body Mass Index (BMI),Community,Planning: Circulation Element: Transportation,LEG,006BMI
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Taxation,LEG,001AHF
2009,1,Minnesota,Physical Activity,Bicycling,Community,Greenhouse Gas Emissions Reduction,LEG,005BIK
2011,1,Texas,Nutrition,Media Campaigns,Community,Sweetened Beverages Tax,LEG,031MDC
2010,1,Washington,Nutrition,Agriculture and Farming,Restaurant/Retail,Property Tax Exemption for Church Property,LEG,017AGF
2009,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycles and Safety,LEG,049BED
2010,1,California,Nutrition,Disparities/Equity,School/After School,Health and Human Services: Federal Grant Opportunities,LEG,013DEQ
2011,1,California,Nutrition,Agriculture and Farming,Community,Food and Agriculture: Omnibus Bill,LEG,017AGF
2009,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Community,Neighborhood Supermarket Tax Relief,LEG,021HFR
2011,1,Missouri,Nutrition,Task Forces/Councils,Community,Livestock Brands Publishing,LEG,047TFC
2009,1,Illinois,Physical Activity,Pedestrians/Walking,Community,Fiscal Year 2010 Appropriations,LEG,052PED
2010,1,New Jersey,Physical Activity,Disparities/Equity,Community,Low Income Housing Tax Credit Qualified Allocation Plan,REG,013DEQ
2010,1,West Virginia,Nutrition,Appropriations,Community,Budget Bill,LEG,002APP
2007,1,California,Nutrition,Farm Direct Foods,Community,Farm Stands: Direct Marketing: Retail Food,LEG,015FDF
2011,1,Missouri,Nutrition,Appropriations,Community,State and Local Use Taxes,LEG,002APP
2009,1,Minnesota,Physical Activity,School Siting,School/After School,Environment,LEG,042SIT
2010,1,Maryland,Nutrition,Fruits and Vegetables,Community,Program Open Space,LEG,025FAV
2011,1,Oregon,Nutrition,Access to Healthy Foods,Community,Establishment of Nutritional Requirement for Food Items,LEG,001AHF
2011,1,Washington,Nutrition,Medical Care,Community,Bicyclist and Motorist Mutual Responsibilities,LEG,026MEC
2009,1,District of Columbia,Nutrition,Appropriations,Restaurant/Retail,Kingman Parkrosedale Community Garden,LEG,002APP
2009,1,Massachusetts,Nutrition,School Nutrition,School/After School,Trans Fat in School Served Products,LEG,043SNU
2007,1,Rhode Island,Obesity,Access to Drinking Water,Work Place,Public Officers and Employees,LEG,014ADW
2009,1,Ohio,Nutrition,Appropriations,Community,WIC Program,REG,002APP
2009,1,Idaho,Obesity,Appropriations,Medical and/or Hospital,Detoxification/Mental Health Diversion Units,REG,002APP
2011,1,New York,Nutrition,Medical Care,Community,Bicycle Access to Public Buildings,LEG,026MEC
2009,1,Hawaii,Nutrition,Appropriations,School/After School,School Programs,LEG,002APP
2007,1,North Carolina,Physical Activity,Bicycling,Community,Appropriations Act of 2007,LEG,005BIK
2010,1,Iowa,Obesity,Menu Labeling,Community,Smart Planning Task Force,LEG,032MNL
2011,1,Hawaii,Nutrition,Trans Fats,School/After School,Taxation,LEG,050FAT
2011,1,Virginia,Obesity,Food Restrictions,Community,Agency Meals Food Standards,LEG,020FOR
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,Reducing Childhood Obesity Rates,LEG,001AHF
2010,1,Missouri,Nutrition,Farm Direct Foods,School/After School,Local Foods Initiative,LEG,015FDF
2016,1,New Jersey,Nutrition,Food Assistance Programs,Community,"""Designates third week of September as """"New Jersey Gleaning Week."""" <br>""",LEG,003FAP
2009,1,Rhode Island,Nutrition,Vending,School/After School,School Health Programs,REG,051VEN
2011,1,Washington,Nutrition,Vending,Work Place,State Agency Food Purchasing Policy,LEG,051VEN
2011,1,Texas,Nutrition,Appropriations,Community,Small Food Production Regulation,LEG,002APP
2011,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Community,Local Tax Provisions,LEG,034PRT
2005,1,Alaska,Physical Activity,Pedestrians/Walking,Community,Knik River Public Use Area,LEG,052PED
2011,1,Hawaii,Nutrition,Appropriations,Community,Cacao Industry,LEG,002APP
2011,1,New Mexico,Nutrition,Appropriations,Community,Local Food Systems,LEG,002APP
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,School/After School,Repair and Repaving Of Side Streets,LEG,052PED
2009,1,Tennessee,Nutrition,Agriculture and Farming,Community,Food and Food Products,LEG,017AGF
2010,1,West Virginia,Physical Activity,Bicycling,Community,Pedestrian And Transit Ways,LEG,005BIK
2009,1,Indiana,Physical Activity,Public Transportation,Community,West Lake Commuter Rail Project,LEG,040TRS
2001,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,"To Provide from the General Fund for the Expenses of the Executive, Legislative and Judicial Departments of the Commonwealth<br>",LEG,015FDF
2009,1,West Virginia,Nutrition,Nutrition Standards,Early Care and Education,Early Education System,REG,010NUS
2010,1,Mississippi,Nutrition,Incentives,Restaurant/Retail,Sales Tax,LEG,029INC
2015,1,Hawaii,Physical Activity,Appropriations,Community,The Transit-Oriented Development Revolving Fund,LEG,002APP
2011,1,New York,Nutrition,Agriculture and Farming,Community,Establishing a Community Garden Task Force<br>,LEG,017AGF
2009,1,Florida,Nutrition,Appropriations,Restaurant/Retail,Obesity Prevention,LEG,002APP
2009,1,Georgia,Physical Activity,Built Environment and Street-Scale Design,Community,Aggressive Driving,LEG,049BED
2007,1,Louisiana,Nutrition,Disparities/Equity,Community,An Act Making Appropriations   <br>,LEG,013DEQ
2013,1,District of Columbia,Physical Activity,Disparities/Equity,Community,Health Enterprise Zone Act of 2013,LEG,013DEQ
2009,1,Minnesota,Obesity,Appropriations,Community,Local Government,LEG,002APP
2011,1,Florida,Obesity,Body Mass Index (BMI),Community,Growth Management,LEG,006BMI
2009,1,New York,Nutrition,School Nutrition,School/After School,School Food Regulations,LEG,043SNU
2009,1,Michigan,Nutrition,Appropriations,Community,Breastfeeding in Public,LEG,002APP
2011,1,Virginia,Nutrition,Medical Care,Community,Operation of Bicycles Regulations,LEG,026MEC
2009,1,Georgia,Physical Activity,Disabilities,Community,General Provisions Relative to Administration of Mental,LEG,011DIS
2009,1,District of Columbia,Nutrition,Farmers Markets,Community,Vending Regulation Act,LEG,016FAM
2012,1,Georgia,Physical Activity,Initiatives and Programs,Community,An Act Making Appropriations,LEG,053INP
2010,1,New Mexico,Obesity,TV/Screen Viewing,Early Care and Education,Child Care Assistance Programs,REG,048TVS
2009,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Public School Accountability,LEG,036PER
2009,1,Tennessee,Nutrition,Appropriations,Community,Taxes Privilege,LEG,002APP
2010,1,New Mexico,Physical Activity,School Siting,School/After School,Application/Grant Assistance Procedures,REG,042SIT
2011,1,Washington,Nutrition,Agriculture and Farming,Community,Residential Property of Small Farms,LEG,017AGF
2009,1,Wisconsin,Physical Activity,Public Safety,Community,Tax Incremental Districts,LEG,039SAF
2009,1,Maryland,Physical Activity,Incentives,Community,Health Insurance,LEG,029INC
2010,1,Washington,Obesity,Food Restrictions,Community,Food Systems,LEG,020FOR
2009,1,Wyoming,Nutrition,Task Forces/Councils,School/After School,Healthy Food Initiative Act,LEG,047TFC
2013,1,Georgia,Nutrition,Access to Healthy Foods,School/After School,Commending School Districts Participating in the Farm to School 5 Million Meals Campaign,LEG,001AHF
2012,1,New York,Obesity,Incentives,School/After School,An Act in Relation to Combating Incidences of Adult and Childhood Obesity,LEG,029INC
2005,1,Arizona,Nutrition,Vending,School/After School,School Nutritional Standards,LEG,051VEN
2010,1,North Carolina,Nutrition,Farmers Markets,Community,Department of Health and Human Services,LEG,016FAM
2013,1,Oklahoma,Nutrition,Farmers Markets,Community,An Act Relating to Sales Tax,LEG,016FAM
2011,1,Alabama,Physical Activity,Access to Recreational Opportunities,School/After School,Public K-12 Education,LEG,004ARO
2010,1,Utah,Obesity,Appropriations,Community,Minimum School Program Act,LEG,002APP
2011,1,New York,Nutrition,Agriculture and Farming,Community,An Act to Amend the New York state Urban Development Corporation Act<br>,LEG,017AGF
2013,1,New York,Nutrition,School Nutrition,School/After School,An Act to Amend the Education Law,LEG,043SNU
2011,1,Maine,Obesity,Food Restrictions,Restaurant/Retail,Farm Stand Products and Disclosure,LEG,020FOR
2009,1,Oregon,Nutrition,Fruits and Vegetables,Community,Oregon Food Policy Council,LEG,025FAV
2011,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,Physical Activity Requirements,LEG,035PAR
2011,1,Hawaii,Nutrition,School Nutrition,Community,State Property Usage,LEG,043SNU
2010,1,Iowa,Physical Activity,Pedestrians/Walking,Community,Complete Streets,LEG,052PED
2010,1,California,Obesity,Disparities/Equity,School/After School,Budget Act of 2010,LEG,013DEQ
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Work Place,Interagency Obesity Council,LEG,021HFR
2011,1,Vermont,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Policy,LEG,049BED
2011,1,Tennessee,Obesity,Food Restrictions,Restaurant/Retail,Public Funds and Financing,LEG,020FOR
2010,1,Colorado,Nutrition,Disparities/Equity,Community,Campaign to End Childhood Hunger By 2015,LEG,013DEQ
2010,1,Hawaii,Nutrition,Task Forces/Councils,Restaurant/Retail,Department of Education,LEG,047TFC
2009,1,Pennsylvania,Obesity,Food Restrictions,Community,Supplemental Appropriation,LEG,020FOR
2011,1,Massachusetts,Obesity,Body Mass Index (BMI),Community,Bay Transit Authority to Acquire Land,LEG,006BMI
2011,1,Montana,Obesity,Sugar Sweetened Beverages,Community,Soft Drink and Sugared Beverage Excise Tax,LEG,046SSB
2011,1,Connecticut,Nutrition,Appropriations,Community,Breastfeeding in Public,LEG,002APP
2006,1,Indiana,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Student Nutrition and Physical Activity,LEG,021HFR
2010,1,Pennsylvania,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Market Construction Exemptions,LEG,015FDF
2009,1,Iowa,Physical Activity,Public Transportation,Community,Cultural and Entertainment Districts,LEG,040TRS
2009,1,Texas,Nutrition,Appropriations,Community,Agriculture Extension Service,LEG,002APP
2009,1,Ohio,Obesity,Food Restrictions,School/After School,Standards for Vending Machine Foods in Schools,LEG,020FOR
2011,1,New Mexico,Obesity,Liability and Indemnity,Work Place,Employee Wellness Incentive Programs,LEG,030LAI
2011,1,Vermont,Nutrition,Agriculture and Farming,School/After School,Capital Construction Appropriations,LEG,017AGF
2011,1,Oklahoma,Nutrition,Trans Fats,Restaurant/Retail,License Discounts For Healthy Restaurants,LEG,050FAT
2010,1,New York,Nutrition,Medical Care,Community,"Alterations in Traffic Patterns, Speed Restrictions",REG,026MEC
2007,1,North Carolina,Obesity,Sugar Sweetened Beverages,School/After School,2007 Appropriation Act,LEG,046SSB
2011,1,Washington,Obesity,Disparities/Equity,School/After School,Office of the Superintendent of Public Instruction,LEG,013DEQ
2005,1,Kansas,Nutrition,School Nutrition,School/After School,Senate Concurrent Resolution<br>,LEG,043SNU
2013,1,Nebraska,Obesity,Appropriations,Community,An Act Relating to Appropriations,LEG,002APP
2011,1,California,Nutrition,Farm Direct Foods,Community,Public Health: Food Access,LEG,015FDF
2011,1,Washington,Obesity,Body Mass Index (BMI),Community,Process for the Payment of Impact Fees,LEG,006BMI
2011,1,Texas,Nutrition,Medical Care,Community,Rowlett Pecan Grove Management District Creation,LEG,026MEC
2011,1,Mississippi,Nutrition,Food Assistance Programs,Community,Nonprofit Organizations Sales Tax,LEG,003FAP
2011,1,Oklahoma,Physical Activity,Pedestrians/Walking,Community,Local Government Capital Improvements,LEG,052PED
2010,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2009,1,Hawaii,Nutrition,Appropriations,School/After School,School Lunches and Local Produce,LEG,002APP
