Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Massachusetts,Physical Activity,Access to Recreational Opportunities,Community,Out of School Time Programming,LEG,004ARO
2010,1,Hawaii,Obesity,Appropriations,School/After School,Nutritious Meal Programs,LEG,002APP
2011,1,Hawaii,Nutrition,Food Assistance Programs,Community,Food and Medical Services,LEG,003FAP
2010,1,Mississippi,Nutrition,Farm Direct Foods,Community,Farmers Markets,LEG,015FDF
2009,1,Indiana,Nutrition,Farmers Markets,Community,Food Stamps At Farmers Markets,LEG,016FAM
2009,1,New York,Nutrition,Appropriations,Community,New York State Farm Grown Products,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,School Gardens,LEG,001AHF
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Neighborhoods Improvement Act,LEG,049BED
2010,1,Oklahoma,Nutrition,Healthier Food Retail and Food Deserts,Community,Public Health And Safety,LEG,021HFR
2005,1,Tennessee,Physical Activity,Public Safety,School/After School,Pedestrian Children Motor Vehicle Accidents,LEG,039SAF
2009,1,Kentucky,Obesity,Access to Drinking Water,School/After School,Minimum Fixture Requirements,REG,014ADW
2009,1,North Carolina,Nutrition,Appropriations,Community,Adult Day Health Overnight Respite,LEG,002APP
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Jefferson County Management District,LEG,049BED
2009,1,Georgia,Obesity,Menu Labeling,Community,Regional Planning,REG,032MNL
2013,1,Minnesota,Physical Activity,Appropriations,School/After School,Appropriating Monies for Transportation,LEG,002APP
2009,1,Illinois,Nutrition,Food Assistance Programs,Community,Health Care and Human Services Implementation,LEG,003FAP
2010,1,Rhode Island,Nutrition,Incentives,Community,Taxation,LEG,029INC
2007,1,Michigan,Obesity,Food Restrictions,School/After School,Farm to School Procurement Act,LEG,020FOR
2011,1,Hawaii,Obesity,Food Restrictions,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,020FOR
2010,1,Michigan,Obesity,Appropriations,Community,Complete Streets Policy,LEG,002APP
2011,1,Maine,Nutrition,Appropriations,Community,Farm and Fish School Program,LEG,002APP
2010,1,New Mexico,Nutrition,Agriculture and Farming,Community,Commerce and Economic Development Department,LEG,017AGF
2009,1,Minnesota,Obesity,Menu Labeling,Community,Cities,LEG,032MNL
2005,1,Arizona,Nutrition,Nutrition Standards,School/After School,School Nutritional Standards,LEG,010NUS
2011,1,Texas,Nutrition,Media Campaigns,Community,Sweetened Beverages Tax,LEG,031MDC
2009,1,Illinois,Obesity,Appropriations,Community,Tax Increment Allocation Redevelopment Act,LEG,002APP
2010,1,Oklahoma,Nutrition,Agriculture and Farming,School/After School,Public Health And Safety,LEG,017AGF
2011,1,Rhode Island,Nutrition,Trans Fats,Medical and/or Hospital,Health and Safety,LEG,050FAT
2010,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,Farm to School Models,LEG,015FDF
2009,1,New York,Obesity,Task Forces/Councils,School/After School,Statewide School Nutrition Standards,LEG,047TFC
2011,1,California,Physical Activity,Public Transportation,Community,Vehicles: Traffic Control Device: Standards: Committee,LEG,040TRS
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Healthy Transportation Planning,LEG,005BIK
2009,1,Massachusetts,Obesity,Appropriations,Community,Public Safety,LEG,002APP
2011,1,Tennessee,Nutrition,Farm Direct Foods,Community,Taxes,LEG,015FDF
2010,1,Massachusetts,Nutrition,Access to Healthy Foods,Restaurant/Retail,Food Policy Council,LEG,001AHF
2010,1,Alabama,Obesity,Appropriations,School/After School,Transportation Department,LEG,002APP
2011,1,New York,Obesity,Liability and Indemnity,Medical and/or Hospital,Health Insurers,LEG,030LAI
2011,1,Vermont,Nutrition,Healthier Food Retail and Food Deserts,Community,Green Mountain Care,LEG,021HFR
2002,1,Rhode Island,Obesity,Appropriations,Community,Bicycle Helmet Requirement,LEG,002APP
2009,1,Maine,Nutrition,School Nutrition,School/After School,Physical Education Curriculum,LEG,043SNU
2010,1,Washington,Nutrition,Incentives,Restaurant/Retail,Taxation,LEG,029INC
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,Medicaid,LEG,013DEQ
2011,1,Ohio,Obesity,Appropriations,Community,Drug Testing Requirement for Adults on Assistance,LEG,002APP
2011,1,New York,Nutrition,Food Security,Restaurant/Retail,Nutritional Information in Food Establishments,LEG,023FOS
2010,1,Vermont,Obesity,Sugar Sweetened Beverages,Community,Soft Drinks,LEG,046SSB
2009,1,Maine,Nutrition,Appropriations,School/After School,Farm Products in School Food Programs,LEG,002APP
2011,1,Rhode Island,Obesity,Menu Labeling,Community,Comprehensive Planning and Land Use Act,LEG,032MNL
2011,1,Oregon,Obesity,Appropriations,Community,Financing for Transportation Projects,LEG,002APP
2009,1,Tennessee,Nutrition,Agriculture and Farming,Community,Food and Food Products,LEG,017AGF
2009,1,Florida,Physical Activity,Safe Routes to Schools,Community,School Speed Zones,LEG,041SRS
2009,1,New York,Nutrition,Agriculture and Farming,Restaurant/Retail,Senior Benefits Card Program,LEG,017AGF
2011,1,Connecticut,Nutrition,Fruits and Vegetables,Community,An Act Concerning the Governor's Council for Agricultural Development<br>,LEG,025FAV
2009,1,Texas,Obesity,Appropriations,Community,Motor Vehicle Passing A Bicyclist,LEG,002APP
2009,1,Oklahoma,Nutrition,Incentives,Community,Revenue And Taxation,LEG,029INC
2011,1,Texas,Physical Activity,Access to Recreational Opportunities,Restaurant/Retail,Sweetened Beverages Tax,LEG,004ARO
2010,1,Alabama,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Market,LEG,016FAM
2011,1,Oklahoma,Obesity,Health Insurance Coverage,Community,Public Health And Safety,LEG,028HIC
2011,1,Oregon,Nutrition,Fruits and Vegetables,Restaurant/Retail,Warning Label Requirement on High Calorie Beverages,LEG,025FAV
2009,1,Oklahoma,Nutrition,Fruits and Vegetables,Community,Revenue And Taxation,LEG,025FAV
2012,1,New York,Physical Activity,Initiatives and Programs,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,053INP
2014,1,Hawaii,Nutrition,School Nutrition,School/After School,School Nutrition Information,LEG,043SNU
2011,1,California,Obesity,Appropriations,Community,Vehicles: Engineering and Traffic Survey,LEG,002APP
2011,1,Vermont,Obesity,Health Insurance Coverage,Community,Unified Health Systems,LEG,028HIC
2013,2,Oregon,Nutrition,Farm Direct Foods,Community,Relating to supplemental assistance for the purchase of food directly from farmers,LEG,015FDF
2009,1,Washington,Nutrition,School Nutrition,Community,Accessible Communities for Persons With Disabilities,LEG,043SNU
2011,1,Texas,Nutrition,Appropriations,Community,Community Food Gardens,LEG,002APP
2009,1,Texas,Nutrition,Appropriations,Community,Child Nutrition Education,LEG,002APP
2010,1,New Jersey,Nutrition,Fruits and Vegetables,Restaurant/Retail,State Budget,LEG,025FAV
2011,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2010,1,New Mexico,Obesity,Appropriations,Community,Severance Tax Bonds and Capital Projects,LEG,002APP
2009,1,Florida,Obesity,Liability and Indemnity,School/After School,School Wellness and Physical Education Policies,LEG,030LAI
2010,1,New Mexico,Nutrition,Incentives,Restaurant/Retail,Gross Receipt Tax Deduction,LEG,029INC
2001,1,California,Physical Activity,Initiatives and Programs,Community,Parks and Recreation,LEG,053INP
2009,1,New York,Nutrition,Farm Direct Foods,Restaurant/Retail,Prohibited Serving of Foods with Artificial Trans Fat,LEG,015FDF
2009,1,Pennsylvania,Nutrition,Appropriations,Community,Appropriations Budget,LEG,002APP
2011,1,New York,Nutrition,Agriculture and Farming,Community,State Fiscal Year 2011-2012 Funding,LEG,017AGF
2007,1,Arkansas,Obesity,Appropriations,School/After School,Academic Instruction,LEG,002APP
2010,1,District of Columbia,Nutrition,Agriculture and Farming,Community,Budget Support Congressional Review,LEG,017AGF
2011,1,Hawaii,Nutrition,School Nutrition,Restaurant/Retail,Taxation,LEG,043SNU
2009,1,Michigan,Physical Activity,Access to Recreational Opportunities,School/After School,Recreational Authorities Act,LEG,004ARO
2011,1,California,Nutrition,School Nutrition,Restaurant/Retail,Public Contracts: Healthy and Sustainable Food,LEG,043SNU
2011,1,Montana,Nutrition,Appropriations,Work Place,Healthy Choices by Medicaid Recipients,LEG,002APP
2009,1,Vermont,Obesity,Appropriations,Community,Farm Viability Enhancement Advisory Board,LEG,002APP
2016,2,Louisiana,Nutrition,Farmers Markets,Community,BESE: Requires BESE and the Dept. of Agriculture and Forestry to develop and implement a Farm to School Program,LEG,016FAM
2009,1,New Jersey,Nutrition,Incentives,School/After School,Obesity Instructions In Public Schools,LEG,029INC
2011,1,Hawaii,Nutrition,Appropriations,Work Place,On-Call Physician Tax Credit,LEG,002APP
2010,1,New Jersey,Obesity,Menu Labeling,Community,Garden State Growth Zone,LEG,032MNL
2011,1,Arkansas,Nutrition,Food Policy Councils,Restaurant/Retail,State Economic Development,LEG,022FPC
2010,1,Massachusetts,Nutrition,Correctional Facilities Farms Programs,School/After School,School Nutrition,LEG,018CFP
2011,1,Indiana,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Helmets and Vehicle Operation Near Bicycles,LEG,049BED
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Environmental Quality,LEG,052PED
2011,1,Maine,Nutrition,Task Forces/Councils,Work Place,Individual and Small Group Health Plans,LEG,047TFC
2009,1,North Carolina,Nutrition,School Nutrition,School/After School,School Nutrition Standards,LEG,043SNU
2005,1,Illinois,Obesity,Appropriations,School/After School,Nutritional Education and Early Learning Council,LEG,002APP
2011,1,Montana,Nutrition,Appropriations,Community,Soft Drink Excise Tax,LEG,002APP
2003,1,Georgia,Physical Activity,Bicycling,Community,Bicycle Lanes Throughout State,LEG,005BIK
2011,1,Massachusetts,Nutrition,Appropriations,Restaurant/Retail,Liability of Farmer Markets,LEG,002APP
2009,1,West Virginia,Nutrition,Appropriations,Early Care and Education,Early Education System,REG,002APP
2010,1,New Jersey,Obesity,Menu Labeling,Community,House and Mortgage Finance Agency,REG,032MNL
2005,1,Oklahoma,Obesity,Food Restrictions,School/After School,An Act Relating to Schools<br>,LEG,020FOR
2009,1,Wisconsin,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Day Care Centers,LEG,021HFR
2013,3,North Carolina,Obesity,Portion Size,Restaurant/Retail,Commonsense Consumption Act,LEG,038POS
2009,1,Illinois,Obesity,Appropriations,Community,Fiscal Year 2010 Budget,LEG,002APP
2005,1,California,Obesity,Appropriations,School/After School,Pupil Nutrition: School Meals: School Breakfast Study,LEG,002APP
2005,1,Minnesota,Obesity,Menu Labeling,Community,Capital Improvement Appropriations,LEG,032MNL
2010,1,Colorado,Nutrition,Farmers Markets,Restaurant/Retail,Food Systems Advisory Council,LEG,016FAM
2008,1,Iowa,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Laws,LEG,049BED
2012,1,Massachusetts,Physical Activity,Appropriations,Community,Finance Improvements to the Commonwealth's Transportation System<br>,LEG,002APP
2011,1,New York,Nutrition,Disparities/Equity,Restaurant/Retail,An Act Relating to Food Retail Establishment Subsidies for Healthy Communities<br>,LEG,013DEQ
2011,1,Maine,Obesity,Liability and Indemnity,Medical and/or Hospital,Individual and Small Group Health Plans,LEG,030LAI
2010,1,Hawaii,Nutrition,School Nutrition,School/After School,Schools,LEG,043SNU
2006,1,Alabama,Nutrition,Appropriations,Community,To Make Appropriations,LEG,002APP
2010,1,California,Obesity,Health Insurance Coverage,School/After School,Education: Physical Education,LEG,028HIC
2009,1,Hawaii,Obesity,Appropriations,School/After School,Hawaii Grown Produce,LEG,002APP
2010,1,Alabama,Physical Activity,Pedestrians/Walking,Community,Transportation Department,LEG,052PED
2001,1,New York,Nutrition,Food Security,Community,An Act Making Appropriations for the Support of Economic Development Initiatives<br>,LEG,023FOS
2009,1,Florida,Nutrition,Nutrition Standards,Early Care and Education,Child Care,REG,010NUS
2011,1,Alabama,Physical Activity,Appropriations,School/After School,Public Education and State Appropriations,LEG,002APP
2011,1,Mississippi,Nutrition,Correctional Facilities Farms Programs,Community,Council on Combating Obesity,LEG,018CFP
2011,1,California,Nutrition,Disparities/Equity,Community,Low-Income Housing Tax Credit Programs,REG,013DEQ
2010,1,California,Nutrition,Fruits and Vegetables,Restaurant/Retail,"Agriculture: Fruits, Nuts, Vegetables: State Grown Act",LEG,025FAV
2011,1,New Jersey,Obesity,Menu Labeling,Community,Treatment of Mixed Use Projects Under Urban Transit,LEG,032MNL
2011,1,Texas,Obesity,Menu Labeling,Community,Rowlett Waterfront Entertainment Management District,LEG,032MNL
2009,1,Iowa,Nutrition,Disparities/Equity,Community,Department of Elder Affairs and Services,LEG,013DEQ
2011,1,Massachusetts,Obesity,Appropriations,Work Place,Nutrition in Government Buildings,LEG,002APP
2009,1,Tennessee,Nutrition,Incentives,Community,Taxes Privilege,LEG,029INC
2007,1,New Jersey,Nutrition,Disparities/Equity,Community,An act making appropriations for the support of the state government<br>,LEG,013DEQ
2009,1,Massachusetts,Obesity,Appropriations,Community,Public Safety and Security in Certain Public Housing,LEG,002APP
2011,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,School Gardens,LEG,015FDF
2011,1,California,Physical Activity,Pedestrians/Walking,Community,Subdivisions,LEG,052PED
2011,1,Illinois,Physical Activity,Disabilities,School/After School,Time Minimum for Daily Physical Education,LEG,011DIS
2010,1,District of Columbia,Obesity,Menu Labeling,Community,Fiscal Year 2011 Balanced Budget Support Act of 2010,LEG,032MNL
2010,1,Michigan,Obesity,Body Mass Index (BMI),Community,Facilities and Development,LEG,006BMI
2011,1,Missouri,Obesity,Appropriations,School/After School,Public Schools Ballroom Dance Courses,LEG,002APP
2012,1,Ohio,Physical Activity,Physical Activity Requirements,School/After School,School Standards<br>,LEG,035PAR
2011,1,Maine,Nutrition,Fruits and Vegetables,Community,Food Projects and State Funding,LEG,025FAV
2009,1,Vermont,Obesity,Appropriations,School/After School,Transportation Program,LEG,002APP
2011,1,Minnesota,Nutrition,Appropriations,Community,Capital Investment,LEG,002APP
2009,1,Pennsylvania,Nutrition,Food Assistance Programs,Community,General Fund Expenses,LEG,003FAP
2009,1,Texas,Nutrition,Appropriations,Early Care and Education,Early Childhood Health and Nutrition Council,LEG,002APP
2011,1,Virginia,Nutrition,Farmers Markets,Restaurant/Retail,Home Food Inspections,LEG,016FAM
2010,1,Illinois,Nutrition,Fruits and Vegetables,School/After School,Farm Fresh Schools Program Act,LEG,025FAV
2009,1,Illinois,Obesity,Task Forces/Councils,Community,Obesity Prevention Initiative Act,LEG,047TFC
2011,1,New York,Nutrition,Trans Fats,School/After School,Tax Increment Bonds,LEG,050FAT
2011,1,Idaho,Nutrition,Disparities/Equity,School/After School,Local Land Use Planning and Production,LEG,013DEQ
2009,1,Minnesota,Nutrition,Appropriations,School/After School,Employment,LEG,002APP
2011,1,Minnesota,Nutrition,Liability and Indemnity,Community,Corporate Franchise and Individual Income Tax,LEG,030LAI
2009,1,Minnesota,Nutrition,Food Assistance Programs,Restaurant/Retail,Human Services,LEG,003FAP
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,State Budget,LEG,021HFR
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Community,Traffic Safety,LEG,037POP
2009,1,Florida,Nutrition,Nutrition Standards,School/After School,Food Service Responsibilities,REG,010NUS
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Healthy Transportation Planning,LEG,040TRS
2009,1,New York,Obesity,Appropriations,Restaurant/Retail,Senior Benefits Card Program,LEG,002APP
2010,1,Louisiana,Nutrition,Appropriations,Restaurant/Retail,Sustainable Local Food Policy Council,LEG,002APP
2009,1,Iowa,Nutrition,Farmers Markets,Community,Local Food and Farm Task Force,LEG,016FAM
2011,1,Pennsylvania,Nutrition,Disparities/Equity,School/After School,Payment of Bills From the General Fund,LEG,013DEQ
2003,1,District of Columbia,Nutrition,Appropriations,Community,An Emergency Act Making Appropriations  <br>,LEG,002APP
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,School Nutrition,LEG,015FDF
